F,V,T1,T2,x,Status,F_set
0.7001126439685023,-8.009185983333389e-05,0.2794928550720215,0,0,drift,1.0
0.7003148652765446,-8.465349916666684e-05,0.6499896049499512,0,3,drift,1.0
0.9375803770348007,-8.724135224999832e-05,1.5037460327148438,0,10,drift,1.0
1.0429451682029296,-8.088137433332962e-05,1.847618818283081,0,11,drift,1.0
1.2773196642239883,-9.434698275000153e-05,2.202505350112915,0,12,drift,1.0
1.3834259335216055,-9.829455524999753e-05,2.502143621444702,0,12,drift,1.0
1.454229605209685,-0.00010154033708333413,2.7170989513397217,0,12,drift,1.0
1.5067060346466692,-9.526808299999828e-05,2.936354637145996,0,12,drift,1.0
1.5212959275380193,-0.00010461067125000154,3.1545908451080322,0,12,drift,1.0
1.5016505019456112,-9.81629694999965e-05,3.3638358116149902,0,12,drift,1.0
1.4906631442086447,-9.412767316666765e-05,3.577409029006958,0,12,drift,1.0
1.4796832761497538,-9.671552624999913e-05,3.7746505737304688,0,12,drift,1.0
1.468890650042754,-9.8294555250001e-05,3.9718034267425537,0,12,drift,1.0
1.46073439061838,-0.00010039992724999655,4.180806636810303,0,12,drift,1.0
1.4536191964465206,-0.00010421591399999847,4.386038780212402,0,12,drift,1.0
1.4483314837251173,-0.00010009289383333328,4.588974714279175,0,12,drift,1.0
1.4436466900888032,-9.149595816666453e-05,4.8689868450164795,0,12,drift,1.0
1.4393288906781958,-9.474173999999419e-05,5.170882225036621,0,12,drift,1.0
1.4359959839345353,-9.680325008333546e-05,5.450916767120361,0,12,drift,1.0
1.4326930359031773,-9.294340141666191e-05,5.730906248092651,0,12,drift,1.0
1.4294125569060463,-9.276795374999966e-05,6.03287148475647,0,12,drift,1.0
1.4264578789052056,-9.75050407500018e-05,6.312833547592163,0,12,drift,1.0
1.4240649267600378,-9.794365991666956e-05,6.592864513397217,0,12,drift,1.0
1.4212637871597478,-9.276795374999966e-05,6.894556045532227,0,12,drift,1.0
1.4187397656482568,-9.614532133333381e-05,7.17453408241272,0,12,drift,1.0
1.4169871809785564,-9.180299158333127e-05,7.484151601791382,0,12,drift,1.0
1.413774109084106,-9.197843924999699e-05,7.756438255310059,0,12,drift,1.0
1.4118305376234768,-9.943496508332816e-05,8.036800861358643,0,12,drift,1.0
1.410077952953777,-0.00010184737049999393,8.31644582748413,0,12,drift,1.0
1.4082317473081312,-9.789979799999793e-05,8.618967294692993,0,12,drift,1.0
1.406775004922419,-9.39083635833303e-05,8.898993253707886,0,12,drift,1.0
1.4050898273553996,-9.566284024999441e-05,9.178765296936035,0,12,drift,1.0
1.4035881469012335,-9.434698275000153e-05,9.480251550674438,0,12,drift,1.0
1.374198769967264,9.691448390399676e-05,57.37659740447998,74.6199860572815,12,up,1.0
1.3534896902532652,-9.342588249999784e-05,0.2851536273956299,0,12,drift,1.5
1.3536919115613077,-9.162754391666555e-05,0.6320021152496338,0,13,drift,1.5
1.5425066958482372,-0.00010500542849999767,0.9585890769958496,0,14,drift,1.5
1.635453600766952,-0.0001054440476666689,1.2692949771881104,0,15,drift,1.5
1.7094328959591039,-9.623304516666667e-05,1.5043315887451172,0,15,drift,1.5
1.6918209179642323,-0.00010105785599999473,1.7286255359649658,0,15,drift,1.5
1.6776167434937779,-0.0001018035085833327,2.008793354034424,0,15,drift,1.5
1.670134555096211,-9.689097391666485e-05,2.288789987564087,0,15,drift,1.5
1.6630305954414648,-9.86893125000006e-05,2.590696334838867,0,15,drift,1.5
1.657765351754289,-0.00010237371350000149,2.8705837726593018,0,15,drift,1.5
1.653181668771996,-0.00010175964666666454,3.1505861282348633,0,15,drift,1.5
1.6488002070977452,-9.711028349999873e-05,3.4526307582855225,0,15,drift,1.5
1.6445198560775163,-9.94349650833351e-05,3.73238205909729,0,15,drift,1.5
1.6413180187001795,-0.00010123330366666738,4.012266159057617,0,15,drift,1.5
1.6381349055180319,-9.553125450000033e-05,4.31453537940979,0,15,drift,1.5
1.6357906362803558,-0.00010171578474999984,4.594488143920898,0,15,drift,1.5
1.633296573481167,-8.895196700000121e-05,4.874486684799194,0,15,drift,1.5
1.6306152687300877,-0.00010579494299999687,5.176407337188721,0,15,drift,1.5
1.6288140011528955,-0.00010189123241666556,5.456499814987183,0,15,drift,1.5
1.6263873454563877,-0.0001050054284999942,5.7363951206207275,0,15,drift,1.5
1.624833237255692,-9.711028349999873e-05,6.0383381843566895,0,15,drift,1.5
1.622713658360285,-9.031168641666573e-05,6.318292617797852,0,15,drift,1.5
1.6209610736905848,-0.00010079468450000309,6.598432779312134,0,15,drift,1.5
1.619530545178137,-0.00010421591399999847,6.900285959243774,0,15,drift,1.5
1.5921766230754295,9.916933731599423e-05,83.59118008613586,100.8343186378479,15,up,1.5
1.5752927616243593,-0.00010114557983333453,0.28470873832702637,0,15,drift,2.0
1.6057270684847298,-0.00010447908550000051,0.6044204235076904,0,16,drift,2.0
1.7628230661213162,-9.750504074999833e-05,0.9165282249450684,0,17,drift,2.0
1.8504485547672873,-9.904020783333203e-05,1.22096586227417,0,18,drift,2.0
1.9448184985203736,-0.00010452294741666868,1.540921926498413,0,19,drift,2.0
1.996800609204366,-0.00011132154449999473,1.8564064502716064,0,20,drift,2.0
2.0776441943528434,-0.00010820734841666957,2.1752920150756836,0,21,drift,2.0
2.143096491055877,-0.00011026885850000043,2.4869132041931152,0,22,drift,2.0
2.223258515499471,-0.00010934775825000367,2.7200543880462646,0,22,drift,2.0
2.233961265469563,-0.00010833893416666018,2.927513599395752,0,22,drift,2.0
2.2120876606496513,-0.00010759328158332915,3.15041446685791,0,22,drift,2.0
2.197044642234725,-0.0001081634865000014,3.4524452686309814,0,22,drift,2.0
2.186102222566212,-0.00010969865358333164,3.7325613498687744,0,22,drift,2.0
2.177743741833796,-9.886476016666285e-05,4.0123255252838135,0,22,drift,2.0
2.1698421314639935,-0.00010816348649999794,4.314188480377197,0,22,drift,2.0
2.163015289898046,-0.00010364570908333315,4.599729537963867,0,22,drift,2.0
2.1573867968242015,-0.00011395325949999785,4.929696559906006,0,22,drift,2.0
2.1521365324931767,-0.00011487435975000154,5.176114797592163,0,22,drift,2.0
2.147376842076106,-0.00010671604324999709,5.456223964691162,0,22,drift,2.0
2.143770562082685,-0.00011079520149999758,5.736417293548584,0,22,drift,2.0
2.139374121052283,-0.0001089530010000006,6.038172721862793,0,22,drift,2.0
2.1359513381717146,-0.00010917231058333102,6.318169355392456,0,22,drift,2.0
2.133019129205101,-0.00010952320591666245,6.598209619522095,0,22,drift,2.0
2.129248076294015,-0.00010737397199999874,6.899977445602417,0,22,drift,2.0
2.1265817508990867,-0.00011004954891666308,7.180094480514526,0,22,drift,2.0
2.123649541932473,-0.0001065405955833279,7.459990501403809,0,22,drift,2.0
2.1207697607123888,-0.00010500542850000114,7.762020587921143,0,22,drift,2.0
2.118829934090798,-0.00010281233266666578,8.041739463806152,0,22,drift,2.0
2.116605499702332,-0.00010706693858332852,8.321955680847168,0,22,drift,2.0
2.113609628472075,-0.00011329533075000314,8.623963594436646,0,22,drift,2.0
2.1118870025146776,-0.00010926003441666388,8.90384817123413,0,22,drift,2.0
2.109595161023531,-0.00010741783391667037,9.183990001678467,0,22,drift,2.0
2.1075280098746543,-0.00010303164224999967,9.485909700393677,0,22,drift,2.0
2.1051125886952597,-0.00010193509433333373,9.765880107879639,0,22,drift,2.0
2.103494818230921,-0.00010930389633333204,10.045786380767822,0,22,drift,2.0
2.1017160196879563,-0.00010776872924999834,10.347687005996704,0,22,drift,2.0
2.100292980853584,-0.00010864596758333386,10.62786602973938,0,22,drift,2.0
2.09820336067048,-0.00010899686291666877,10.907695293426514,0,22,drift,2.0
2.096323451473494,-0.00010737397199999874,11.209610223770142,0,22,drift,2.0
2.095473373011908,-0.00011369008799999927,11.489639520645142,0,22,drift,2.0
2.062680896071354,0.00010618654219199733,113.48620104789734,130.72944617271423,22,up,2.0
2.0392895529274817,-0.00010899686291666877,0.28455424308776855,0,22,drift,2.5
2.0389862209654184,-0.00010004903191666858,0.6439752578735352,0,23,drift,2.5
2.2877296643745955,-0.00010974251549999633,0.9833893775939941,0,24,drift,2.5
2.4021419866581,-0.00011110223491666779,1.3073370456695557,0,25,drift,2.5
2.475548321477465,-0.00011386553566666499,1.6307971477508545,0,26,drift,2.5
2.5804262835706773,-0.00011408484524999887,1.9584228992462158,0,27,drift,2.5
2.6857573711874654,-0.00011934827525000163,2.2955338954925537,0,28,drift,2.5
2.7675895938419277,-0.00011566387425000074,2.5167503356933594,0,28,drift,2.5
2.8315402100907954,-0.00011921668950000408,2.737647533416748,0,28,drift,2.5
2.7947546562222803,-0.00011934827525000163,2.9576001167297363,0,28,drift,2.5
2.7759143710230036,-0.00012119047575000208,3.2023494243621826,0,28,drift,2.5
2.7610473600428547,-0.00011250581625000394,3.47019624710083,0,28,drift,2.5
2.7496256009775006,-0.000113383054583336,3.732246160507202,0,28,drift,2.5
2.740222310153533,-0.00011833945116666508,4.012405157089233,0,28,drift,2.5
2.7311785238771953,-0.00011408484524999887,4.314279794692993,0,28,drift,2.5
2.724179419715508,-0.00011776924624999976,4.594181299209595,0,28,drift,2.5
2.718180187576919,-0.00011553228849999972,4.874221563339233,0,28,drift,2.5
2.7117952370174336,-0.00011329533074999967,5.176228761672974,0,28,drift,2.5
