F,V,T1,T2,x,Status,F_set
0.11752283570035449,-0.024190383209736002,0,0,0,init,0
0.6941820642651076,-0.02419664563875,1.3174099922180176,0,0,drift,1.0
0.6937434524915387,-0.024191776966,1.6175389289855957,0,0,drift,1.0
0.741664600367874,-0.02418638195025,1.942495584487915,0,3,drift,1.0
0.7822418126508633,-0.02418243437775,2.2682008743286133,0,5,drift,1.0
0.8107853173000391,-0.024196338605333333,2.5432701110839844,0,7,drift,1.0
0.8513700272201836,-0.02418401340675,2.8684611320495605,0,10,drift,1.0
0.8851131432363684,-0.02419743515325,3.1688129901885986,0,13,drift,1.0
0.9252629902015215,-0.024193882338,3.4692976474761963,0,16,drift,1.0
0.9719620232215875,-0.02419506660975,3.7940375804901123,0,18,drift,1.0
1.012546733141732,-0.02420375126925,4.09472131729126,0,21,drift,1.0
1.0536075430212204,-0.024214936058,4.394678115844727,0,23,drift,1.0
1.1032006639831258,-0.024207698841750003,4.719985246658325,0,27,drift,1.0
1.153442330558941,-0.02421006738525,5.020337104797363,0,29,drift,1.0
1.2068854881999511,-0.024203005616666665,5.320824861526489,0,32,drift,1.0
1.2503642860619346,-0.024180855348750002,5.645735263824463,0,34,drift,1.0
1.3005459715405094,-0.02420927787075,5.946287631988525,0,37,drift,1.0
1.3463977715620583,-0.024197040396,6.24656867980957,0,40,drift,1.0
1.4008568590375743,-0.0242151992295,6.571188449859619,0,42,drift,1.0
1.4668135730903193,-0.0242088831135,6.871911525726318,0,45,drift,1.0
1.5216400447864318,-0.024203356511999997,7.1725029945373535,0,48,drift,1.0
1.5812200184388292,-0.02421559398675,7.497508764266968,0,50,drift,1.0
1.643945250877759,-0.0241899347655,7.797508955001831,0,53,drift,1.0
1.6979619777611283,-0.024192478756666667,8.09822154045105,0,56,drift,1.0
1.7389103230832912,-0.02421717301575,8.423344373703003,0,58,drift,1.0
1.7912175886953154,-0.024193882338,8.723736047744751,0,61,drift,1.0
1.8678059522338846,-0.02421212889533333,9.024247646331787,0,63,drift,1.0
1.9236221120344597,-0.024200198454000003,9.348573446273804,0,66,drift,1.0
1.9801580450019174,-0.0242136202005,9.6495201587677,0,69,drift,1.0
2.0423734381143053,-0.024207567255999998,9.94992709159851,0,71,drift,1.0
2.0993367363996,-0.0242215153455,10.274914264678955,0,74,drift,1.0
2.167276575479849,-0.02422427864625,10.575262308120728,0,76,drift,1.0
2.2275013459275783,-0.024231779034,10.875718116760254,0,79,drift,1.0
2.2835686765728473,-0.02421164641425,11.20069408416748,0,82,drift,1.0
2.3415404070554917,-0.024219541559249998,11.500805139541626,0,84,drift,1.0
2.4095589713258683,-0.024214234267333337,11.801487922668457,0,87,drift,1.0
2.471489454226366,-0.024212041171500002,12.12614130973816,0,90,drift,1.0
2.5440103496083344,-0.024226647189749997,12.426806211471558,0,92,drift,1.0
2.6087899346277403,-0.02422721739466667,12.72730040550232,0,94,drift,1.0
2.58263442741244,-0.024219541559249998,13.0523362159729,0,94,drift,1.0
2.5524114520405385,-0.0242262524325,13.352704048156738,0,94,drift,1.0
2.531324347542033,-0.02422370844133333,13.666961669921875,0,94,drift,1.0
2.5135062128431196,-0.024217567773,14.000710487365723,0,94,drift,1.0
2.497854895282007,-0.024213620200499997,14.418554067611694,0,94,drift,1.0
2.4848652389109285,-0.024223357546,14.631666421890259,0,94,drift,1.0
2.4734988209839113,-0.024219936316499997,14.950409889221191,0,94,drift,1.0
2.462158644786938,-0.02422269961725,15.298207998275757,0,94,drift,1.0
2.4532177124795718,-0.024216690534666668,15.584173917770386,0,94,drift,1.0
2.4438681589472573,-0.0242246734035,15.829357862472534,0,94,drift,1.0
2.4357744596384086,-0.02421638350125,16.13004422187805,0,94,drift,1.0
2.429060325566085,-0.024214936058,16.43018651008606,0,94,drift,1.0
2.4212252947390853,-0.024219936316499997,16.755393743515015,0,94,drift,1.0
2.4141137858975448,-0.0242183572875,17.05593729019165,0,94,drift,1.0
2.408411832841149,-0.024219848592666664,17.355970859527588,0,94,drift,1.0
2.4018514003305036,-0.024211251657,17.68126106262207,0,94,drift,1.0
2.3960294850796275,-0.02421559398675,17.981553554534912,0,94,drift,1.0
2.390934840632789,-0.024221252174,18.281948566436768,0,94,drift,1.0
2.3857164851728916,-0.024219146801999998,18.607128858566284,0,94,drift,1.0
2.380576854903123,-0.02421322544325,18.907453775405884,0,94,drift,1.0
2.375887082862656,-0.024214936058,19.20780611038208,0,94,drift,1.0
2.3709611352518047,-0.0242167782585,19.532946586608887,0,94,drift,1.0
2.366541278148918,-0.0242136202005,19.833160877227783,0,94,drift,1.0
2.3626275115539963,-0.024224410231999997,20.133838415145874,0,94,drift,1.0
2.357885256053444,-0.0242199363165,20.45853567123413,0,94,drift,1.0
2.354361366590582,-0.02421480447225,20.759021520614624,0,94,drift,1.0
2.3506837755660435,-0.024223006650666665,21.059312105178833,0,94,drift,1.0
2.3467887530640077,-0.0242183572875,21.384501457214355,0,94,drift,1.0
2.343092417946581,-0.024225462918000002,21.684818029403687,0,94,drift,1.0
2.3399883961644017,-0.024216339639333333,21.98526930809021,0,94,drift,1.0
2.3365919665331756,-0.024230200005,22.310271739959717,0,94,drift,1.0
