F,V,T1,T2,x,Status,F_set
0.6817442084879908,4.3203987916663744e-05,0.30378174781799316,0,0,drift,1.0
1.5638335541686272,5.802931575000017e-05,2.455488681793213,0,16,drift,1.0
1.5755623900350821,5.5002843500000925e-05,3.080974578857422,0,17,drift,1.0
1.5886056644038122,4.373033091666437e-05,3.381296396255493,0,17,drift,1.0
1.5684808994145631,4.1449511249999627e-05,3.706482410430908,0,17,drift,1.0
1.5555424805388915,4.750245575000159e-05,4.006798028945923,0,17,drift,1.0
1.5457347470988387,5.4695810083334184e-05,4.307387113571167,0,17,drift,1.0
1.5369643340722623,4.065999675000043e-05,4.632183313369751,0,17,drift,1.0
1.5298603744175159,4.938851816666673e-05,4.932668685913086,0,17,drift,1.0
1.5237263280735653,5.781000616666629e-05,5.233000040054321,0,17,drift,1.0
1.5178806343355271,5.0134170750001233e-05,5.55809473991394,0,17,drift,1.0
1.5126378596825776,5.21518189166674e-05,5.85849142074585,0,17,drift,1.0
1.5080204731489446,4.4212812000003765e-05,6.158957004547119,0,17,drift,1.0
1.5035004524302946,5.80293157499967e-05,6.483793258666992,0,17,drift,1.0
1.499527178211167,5.6888905916662597e-05,6.784267425537109,0,17,drift,1.0
1.496156823077128,4.9344656249998564e-05,7.084705591201782,0,17,drift,1.0
1.4916068436461754,4.9344656249998564e-05,7.409679174423218,0,17,drift,1.0
1.4885398204742002,4.9344656249998564e-05,7.710156679153442,0,17,drift,1.0
1.4854053901995439,5.9257449416667135e-05,8.010575771331787,0,17,drift,1.0
1.4823795602569851,5.0528927999997364e-05,8.33547329902649,0,17,drift,1.0
1.4797094900230188,4.6098874416668906e-05,8.635918855667114,0,17,drift,1.0
1.476979502364447,4.8642865583328754e-05,8.936373710632324,0,17,drift,1.0
1.4739312033876608,4.3028540249998026e-05,9.26130986213684,0,17,drift,1.0
1.471586934149985,5.482739583333174e-05,9.561758518218994,0,17,drift,1.0
1.4691265749021367,3.355436624999722e-05,9.8618483543396,0,17,drift,1.0
1.4668909059965578,5.881883025000284e-05,10.187086343765259,0,17,drift,1.0
1.4641721528550997,5.28974715000019e-05,10.487500429153442,0,17,drift,1.0
1.4626554930447822,4.0440687166666545e-05,10.788011074066162,0,17,drift,1.0
1.4604497828515057,3.434388074999989e-05,11.112823009490967,0,17,drift,1.0
1.458307734921872,4.7984936833334046e-05,11.413264036178589,0,17,drift,1.0
1.4568921857655759,3.916869158332795e-05,11.71372389793396,0,17,drift,1.0
1.4545479165279,4.7370870000000564e-05,12.038585424423218,0,17,drift,1.0
1.4531510915667931,5.6669596333332184e-05,12.339067697525024,0,17,drift,1.0
1.450892953626987,5.337995258333436e-05,12.639589071273804,0,17,drift,1.0
1.4493051418749507,3.908096775000203e-05,12.964216232299805,0,17,drift,1.0
1.447623709146969,5.811703958333303e-05,13.267484426498413,0,17,drift,1.0
1.4461070493366517,4.276536874999945e-05,13.565408945083618,0,17,drift,1.0
1.4445117479065401,4.7370869999997095e-05,13.890303611755371,0,17,drift,1.0
1.4431411368186975,3.908096774999856e-05,14.190749883651733,0,17,drift,1.0
1.4416244770083801,4.829197025000079e-05,14.491267919540405,0,17,drift,1.0
1.4400478997734576,3.789669599999976e-05,15.024663925170898,0,17,drift,1.0
1.4388270822471279,5.149389016666922e-05,15.634119033813477,0,17,drift,1.0
1.4376137543988738,4.557253141666828e-05,16.400863885879517,0,17,drift,1.0
1.4364528542971493,5.80293157499967e-05,17.001944303512573,0,17,drift,1.0
1.4351870987023658,4.316012599999905e-05,17.439881086349487,0,17,drift,1.0
1.4146521989416945,4.823933594999552e-05,82.90573930740356,90.31693720817566,17,up,1.0
1.4008768834378509,5.245885233333414e-05,0.3101649284362793,0,17,drift,1.5
1.4546377926648077,2.565922125000175e-05,0.9304454326629639,0,18,drift,1.5
1.650208266575966,5.250271424999883e-05,1.856431484222412,0,19,drift,1.5
1.6388239559009905,7.763559249999996e-05,2.4570116996765137,0,20,drift,1.5
1.730557532971451,5.21079570000027e-05,3.028019428253174,0,20,drift,1.5
1.705961430171044,6.403839833333397e-05,3.6522562503814697,0,20,drift,1.5
1.6964233251417136,4.7765627250000164e-05,4.16698431968689,0,20,drift,1.5
1.6887950880216727,5.802931575000017e-05,4.616613149642944,0,20,drift,1.5
1.6830767188109201,5.794159191666731e-05,5.035902500152588,0,20,drift,1.5
1.6788300713420314,5.386243366666682e-05,5.4631781578063965,0,20,drift,1.5
1.6737857731580863,5.32922287500015e-05,5.887253046035767,0,20,drift,1.5
1.670404183506934,3.82037294166665e-05,6.26831579208374,0,20,drift,1.5
1.6675393816430013,5.859952066666549e-05,6.634490251541138,0,20,drift,1.5
1.6641989852212649,5.171319974999963e-05,7.01387095451355,0,20,drift,1.5
1.6615064459530715,4.7063836583330354e-05,7.718951225280762,0,20,drift,1.5
1.6596527506293508,4.8949898999998964e-05,8.146814107894897,0,20,drift,1.5
1.6572785226793723,4.9344656249998564e-05,8.549483060836792,0,20,drift,1.5
1.6553049925064403,6.026627349999675e-05,8.883243322372437,0,20,drift,1.5
1.6526087083992096,6.263481699999782e-05,9.158036470413208,0,20,drift,1.5
1.651316738931161,4.9344656250002034e-05,9.635829210281372,0,20,drift,1.5
1.6486653928923838,5.6494148666666466e-05,10.053913593292236,0,20,drift,1.5
1.6473172508387686,5.592394375000115e-05,10.399378061294556,0,20,drift,1.5
1.6457444184428835,5.52660149999995e-05,10.785261631011963,0,20,drift,1.5
1.6436098601913254,4.829197024999732e-05,11.111181020736694,0,20,drift,1.5
1.6431380104725604,5.2020233166666374e-05,11.381094217300415,0,20,drift,1.5
1.6411307767482886,5.13184425000035e-05,11.648797512054443,0,20,drift,1.5
1.6392621020684157,4.6669079333330754e-05,12.243411302566528,0,20,drift,1.5
1.6381161813228424,4.908148475000346e-05,12.686891078948975,0,20,drift,1.5
1.6364572176290877,5.526601499999603e-05,12.940409898757935,0,20,drift,1.5
1.6350154545995268,5.32922287500015e-05,13.172558784484863,0,20,drift,1.5
1.6339369409566342,3.710718149999709e-05,13.66813611984253,0,20,drift,1.5
