F,V,T1,T2,x,Status,F_set
1.070383939083707,-0.0241962508815,1.3168697357177734,0,30,drift,1.0
1.183379697163092,-0.024199496663333334,1.6173417568206787,0,37,drift,1.0
1.2962668990580106,-0.024194277095250002,1.9421234130859375,0,44,drift,1.0
1.4094385930225655,-0.0241962508815,2.242676019668579,0,51,drift,1.0
1.5373926446580766,-0.02420721636066667,2.5430550575256348,0,57,drift,1.0
1.6798819950619652,-0.02419822466775,2.8678340911865234,0,65,drift,1.0
1.8275296358863602,-0.024201777483,3.168368101119995,0,71,drift,1.0
1.977550539502192,-0.024213181581333336,3.4689242839813232,0,78,drift,1.0
2.1511805415811094,-0.02421638350125,3.793590545654297,0,85,drift,1.0
2.3095977045679104,-0.02421006738525,4.094317197799683,0,92,drift,1.0
2.4800346574968337,-0.024213181581333332,4.394704580307007,0,99,drift,1.0
2.637602087591432,-0.024219146802,4.719570636749268,0,104,drift,1.0
2.558464629115441,-0.02421243592875,5.020136117935181,0,103,drift,1.0
2.5012255733680124,-0.02421704143,5.320676565170288,0,102,drift,1.0
2.3762586884636794,-0.02421243592875,5.645497560501099,0,101,drift,1.0
2.261892876469995,-0.024209672628,5.9459826946258545,0,100,drift,1.0
2.203036707905688,-0.024211427104666665,6.246408700942993,0,99,drift,1.0
2.138063959844206,-0.02420611981275,6.571157217025757,0,98,drift,1.0
2.0780136732507692,-0.0242120411715,6.87178635597229,0,97,drift,1.0
2.030477294404611,-0.024205110988666664,7.172122478485107,0,96,drift,1.0
1.9804254067321987,-0.0242104621425,7.4972007274627686,0,95,drift,1.0
1.9712168476360852,-0.02421006738525,7.797628879547119,0,94,drift,1.0
1.9020178950138262,-0.024204409198,8.098098754882812,0,93,drift,1.0
1.8533922110062993,-0.024204935541,8.422894954681396,0,92,drift,1.0
1.809505565948235,-0.024206514569999997,8.723388195037842,0,91,drift,1.0
1.7655740010897027,-0.024204409198,9.02379059791565,0,90,drift,1.0
1.7240830787233108,-0.0242041460265,9.34871506690979,0,89,drift,1.0
1.6815852041630759,-0.024199014182249998,9.649194717407227,0,88,drift,1.0
1.6419996299999042,-0.024204058302666667,9.949524164199829,0,87,drift,1.0
1.6038776926686762,-0.0242041460265,10.274539947509766,0,86,drift,1.0
1.5669049535661093,-0.024199014182249998,10.574990272521973,0,85,drift,1.0
1.5343942479767807,-0.024199145768,10.87543511390686,0,84,drift,1.0
1.5031076069502292,-0.024197040396,11.200334072113037,0,83,drift,1.0
1.46721668637562,-0.024199803696749997,11.500820398330688,0,82,drift,1.0
1.4369632007598514,-0.024197742186666666,11.801238298416138,0,81,drift,1.0
1.4057214795337682,-0.02419506660975,12.126111030578613,0,80,drift,1.0
1.3716048910776788,-0.0241978299105,12.42656946182251,0,79,drift,1.0
1.3439455239389861,-0.024199496663333334,12.727021217346191,0,78,drift,1.0
1.3164209162017004,-0.02419980369675,13.051913976669312,0,77,drift,1.0
1.2913893573904351,-0.02419901418225,13.35241150856018,0,76,drift,1.0
1.2658187609735438,-0.024197391291333335,13.65282416343689,0,75,drift,1.0
1.2375118000447587,-0.0241946718525,13.977796792984009,0,74,drift,1.0
1.209421951484906,-0.024195066609749998,14.27817702293396,0,73,drift,1.0
1.1886690036682988,-0.024197742186666663,14.578630924224854,0,72,drift,1.0
1.1631246104683477,-0.024192303309,14.903364419937134,0,71,drift,1.0
1.1341251359490014,-0.02419348758075,15.204006910324097,0,70,drift,1.0
1.1130015997785259,-0.02419423323333333,15.504495859146118,0,69,drift,1.0
1.0936486524098643,-0.024193092823499997,15.829342603683472,0,68,drift,1.0
1.071226185342498,-0.024195066609749998,16.129794597625732,0,67,drift,1.0
1.0464304554836943,-0.024193882338,16.430203199386597,0,66,drift,1.0
1.0268678823795114,-0.0241899347655,16.755155324935913,0,65,drift,1.0
1.0061373944631384,-0.024193882338,17.05548405647278,0,64,drift,1.0
0.9903031647978697,-0.024193531442666664,17.35601282119751,0,63,drift,1.0
0.9719159931392884,-0.02419111903725,17.6809663772583,0,62,drift,1.0
0.9794887228349949,-0.02419111903725,17.981395721435547,0,62,drift,1.0
