u,t
-0.024171775932,0.8370471000671387
-0.02417493399,0.8370471000671387
-0.024171775932,0.8370471000671387
-0.024178092048,0.8370471000671387
-0.02417493399,0.8370471000671387
-0.02417493399,0.8370471000671387
-0.024178092048,0.8370471000671387
-0.024181250106,0.8370471000671387
-0.024181250106,0.8370471000671387
-0.02417493399,0.8370471000671387
-0.02417493399,0.8370471000671387
-0.02417493399,0.8370471000671387
-0.024178092048,0.8370471000671387
-0.024178092048,0.8370471000671387
-0.024184408164,0.8370471000671387
-0.024178092048,0.8370471000671387
-0.02417493399,0.8370471000671387
-0.024171775932,0.8370471000671387
-0.024171775932,0.8370471000671387
-0.024168617874,0.8370471000671387
-0.024171775932,0.8370471000671387
-0.02417493399,0.8370471000671387
-0.02417493399,0.8370471000671387
-0.02417493399,0.8370471000671387
-0.024178092048,0.8370471000671387
-0.02419072428,0.8370471000671387
-0.024178092048,0.8370471000671387
-0.02417493399,0.8370471000671387
-0.024178092048,0.8370471000671387
-0.02419072428,0.8370471000671387
-0.024171775932,0.8370471000671387
-0.024168617874,0.8370471000671387
-0.024178092048,0.8370471000671387
-0.02417493399,0.8370471000671387
-0.02417493399,0.8370471000671387
-0.024181250106,0.8370471000671387
-0.02417493399,0.8370471000671387
-0.024178092048,0.8370471000671387
-0.024178092048,0.8370471000671387
-0.024178092048,0.8370471000671387
-0.02417493399,0.8370471000671387
-0.024171775932,0.8370471000671387
-0.02417493399,0.8370471000671387
-0.02417493399,0.8370471000671387
-0.024178092048,0.8370471000671387
-0.024178092048,0.8370471000671387
-0.024171775932,0.8370471000671387
-0.02417493399,0.8370471000671387
-0.024187566222,0.8370471000671387
-0.02417493399,0.8370471000671387
-0.024178092048,1.6699090003967285
-0.024171775932,1.6699090003967285
-0.024171775932,1.6699090003967285
-0.024181250106,1.6699090003967285
-0.024178092048,1.6699090003967285
-0.02417493399,1.6699090003967285
-0.024178092048,1.6699090003967285
-0.02417493399,1.6699090003967285
-0.024181250106,1.6699090003967285
-0.024168617874,1.6699090003967285
-0.024178092048,1.6699090003967285
-0.024171775932,1.6699090003967285
-0.02417493399,1.6699090003967285
-0.02417493399,1.6699090003967285
-0.024165459816,1.6699090003967285
-0.02419072428,1.6699090003967285
-0.02417493399,1.6699090003967285
-0.024178092048,1.6699090003967285
-0.02417493399,1.6699090003967285
-0.024184408164,1.6699090003967285
-0.024178092048,1.6699090003967285
-0.024178092048,1.6699090003967285
-0.024178092048,1.6699090003967285
-0.024178092048,1.6699090003967285
-0.024171775932,1.6699090003967285
-0.024181250106,1.6699090003967285
-0.024165459816,1.6699090003967285
-0.02417493399,1.6699090003967285
-0.024171775932,1.6699090003967285
-0.02417493399,1.6699090003967285
-0.024181250106,1.6699090003967285
-0.024171775932,1.6699090003967285
-0.02417493399,1.6699090003967285
-0.02417493399,1.6699090003967285
-0.02417493399,1.6699090003967285
-0.024178092048,1.6699090003967285
-0.02417493399,1.6699090003967285
-0.024178092048,1.6699090003967285
-0.02417493399,1.6699090003967285
-0.024171775932,1.6699090003967285
-0.02417493399,1.6699090003967285
-0.02417493399,1.6699090003967285
-0.024165459816,1.6699090003967285
-0.024178092048,1.6699090003967285
-0.02417493399,1.6699090003967285
-0.02417493399,1.6699090003967285
-0.024178092048,1.6699090003967285
-0.024178092048,1.6699090003967285
-0.024168617874,1.6699090003967285
-0.02417493399,1.6699090003967285
-0.024178092048,2.5034728050231934
-0.02417493399,2.5034728050231934
-0.024171775932,2.5034728050231934
-0.024184408164,2.5034728050231934
-0.02417493399,2.5034728050231934
-0.024178092048,2.5034728050231934
-0.02417493399,2.5034728050231934
-0.02417493399,2.5034728050231934
-0.024178092048,2.5034728050231934
