F,V,T1,T2,x,Status
0.6694424122487491,-6.614377033332952e-05,0.2848052978515625,0,0,drift1.00
0.6689705625299838,-6.781052316666772e-05,0.6537425518035889,0,0,drift1.00
0.6696895716252455,-6.079261650000084e-05,1.371295690536499,0,12,drift1.00
0.9000084069683439,-7.943393108333918e-05,1.6519496440887451,0,18,drift1.00
1.1989926109089266,-7.908303574999734e-05,1.9350190162658691,0,25,drift1.00
1.6787289606880105,-6.908251874999938e-05,2.170712471008301,0,26,drift1.00
2.2181880034422616,-8.767997141666956e-05,2.407285213470459,0,27,drift1.00
2.3868405743495633,-9.219774883333087e-05,2.639139413833618,0,27,drift1.00
2.3791037368974255,-8.921513849999632e-05,2.854980230331421,0,27,drift1.00
2.323882340445719,-8.8644933583331e-05,3.072427749633789,0,27,drift1.00
2.293650254893391,-9.1495958166668e-05,3.296973705291748,0,27,drift1.00
2.263702777107937,-9.474174000000113e-05,3.5073819160461426,0,27,drift1.00
2.240499754429598,-8.842562399999712e-05,3.732224941253662,0,27,drift1.00
2.220951694652173,-8.51359802499993e-05,4.012209415435791,0,27,drift1.00
2.2043845267488535,-9.039941024999859e-05,4.314008474349976,0,27,drift1.00
2.19024775938108,-9.246092033333639e-05,4.594214916229248,0,27,drift1.00
2.1787211448226667,-9.373291591667152e-05,4.8742516040802,0,27,drift1.00
2.1679846913012346,-8.724135225000179e-05,5.1758692264556885,0,27,drift1.00
2.1579934607483287,-8.338150358333171e-05,5.456050872802734,0,27,drift1.00
2.1495675729132317,-8.557459941666706e-05,5.736181259155273,0,27,drift1.00
2.140093130147544,-8.210950800000005e-05,6.038038492202759,0,27,drift1.00
2.130558769957253,-9.127664858333759e-05,6.326546907424927,0,27,drift1.00
2.1220317714681345,-8.491667066666542e-05,6.610491991043091,0,27,drift1.00
2.1123513625553674,-8.210950800000005e-05,6.899816989898682,0,27,drift1.00
2.1027196365500918,-8.960989574999939e-05,7.418582916259766,0,27,drift1.00
2.097495586092332,-8.864493358333447e-05,8.154083013534546,0,27,drift1.00
2.0910806768205448,-8.210950800000005e-05,8.85782241821289,0,27,drift1.00
2.085834157328558,-8.31621940000013e-05,9.497383832931519,0,27,drift1.00
2.080475292665436,-9.101347708333207e-05,10.4304940700531,0,27,drift1.00
2.0741839630818966,-8.960989574999939e-05,11.104954481124878,0,27,drift1.00
2.069353120723108,-8.074978858333554e-05,11.734818935394287,0,27,drift1.00
2.065477212318963,-8.074978858333554e-05,12.509158372879028,0,27,drift1.00
2.060852336107254,-9.237319650000353e-05,13.294704914093018,0,27,drift1.00
2.058062431024078,-8.785541908333527e-05,13.522573709487915,0,27,drift1.00
2.0536472657984874,-8.882038125000019e-05,13.799176692962646,0,27,drift1.00
