F,V,T1,T2,x,Status,F_set
0.7255588252304952,-7.785490208333384e-05,0.30481863021850586,0,0,drift,1.0
1.0802887030880797,-8.930286233333265e-05,1.2306151390075684,0,5,drift,1.0
1.108700796868027,-9.443470658333092e-05,2.4568066596984863,0,6,drift,1.0
1.1304246081264258,-8.250426524999965e-05,2.8008880615234375,0,6,drift,1.0
1.1209014824532473,-7.574953008333482e-05,3.0821003913879395,0,6,drift,1.0
1.1152055822767217,-8.566232325000339e-05,3.382370948791504,0,6,drift,1.0
1.1110113625543623,-8.368853700000192e-05,3.707613945007324,0,6,drift,1.0
1.1074200619170922,-8.386398466666417e-05,4.007761716842651,0,6,drift,1.0
1.1048585920152227,-8.026730749999961e-05,4.3084635734558105,0,6,drift,1.0
1.1025330469727357,-7.895145000000325e-05,4.633110761642456,0,6,drift,1.0
1.1006793516490148,-8.048661708333696e-05,4.933750629425049,0,6,drift,1.0
1.0989604705306548,-8.658342350000015e-05,5.234057903289795,0,6,drift,1.0
1.0972902723197868,-8.842562400000059e-05,5.558716535568237,0,6,drift,1.0
1.0953878940885733,-7.982868833333531e-05,5.859256744384766,0,6,drift,1.0
1.094039752034958,-7.846896891666733e-05,6.1599345207214355,0,6,drift,1.0
1.092976217748217,-8.842562400000059e-05,6.484884738922119,0,6,drift,1.0
1.0921860567112367,-8.105682200000228e-05,6.785757541656494,0,6,drift,1.0
1.0909053217603022,-7.978482641666715e-05,7.0858073234558105,0,6,drift,1.0
1.089441089696514,-8.447805150000459e-05,7.410658359527588,0,6,drift,1.0
1.074866475748438,8.279164852799392e-05,49.60388469696045,68.12412309646606,6,up,1.0
1.066840986103265,-8.35569512500009e-05,0.3051619529724121,0,6,drift,1.5
1.0801201853313778,-7.610042541666973e-05,0.6053681373596191,0,7,drift,1.5
1.2383059311279703,-7.934620724999938e-05,0.930699348449707,0,8,drift,1.5
1.3452660237262106,-9.724186924999628e-05,1.542243242263794,0,9,drift,1.5
1.4503874003568809,-9.557511641666849e-05,2.1569674015045166,0,10,drift,1.5
1.5413383060684367,-8.092523624999778e-05,2.7822654247283936,0,11,drift,1.5
1.6328921308650821,-9.776821225000037e-05,3.3829967975616455,0,12,drift,1.5
1.6022743268918584,-9.000465300000246e-05,3.708019495010376,0,12,drift,1.5
1.5897852887007262,-9.360133016666702e-05,4.008610248565674,0,12,drift,1.5
1.5819660647897562,-9.140823433333167e-05,4.308979749679565,0,12,drift,1.5
1.5759705774902046,-9.000465300000246e-05,4.633965492248535,0,12,drift,1.5
1.571282039014853,-9.0618719833329e-05,4.934192895889282,0,12,drift,1.5
1.5674398341620486,-8.807472866666569e-05,5.2347917556762695,0,12,drift,1.5
1.5638073402953623,-8.605708050000299e-05,5.559661149978638,0,12,drift,1.5
