u,t,AIN
-0.024702329676,0.3107433319091797,AIN0
-0.0247907553,0.3107433319091797,AIN0
-0.024702329676,0.3107433319091797,AIN0
-0.024692855502,0.3107433319091797,AIN0
-0.024345469122,0.3107433319091797,AIN4
-0.024339153006,0.3107433319091797,AIN4
-0.02434862718,0.3107433319091797,AIN4
-0.0105861262218,0.3107433319091797,AIN6
-0.0105861262218,0.3107433319091797,AIN6
-0.0105861262218,0.3107433319091797,AIN6
-0.024724436082,0.6140890121459961,AIN0
-0.024708645792,0.6140890121459961,AIN0
-0.024699171618,0.6140890121459961,AIN0
-0.024342311064,0.6140890121459961,AIN4
-0.02434862718,0.6140890121459961,AIN4
-0.02434862718,0.6140890121459961,AIN4
-0.024339153006,0.6140890121459961,AIN4
-0.0105861262218,0.6140890121459961,AIN6
-0.0105861262218,0.6140890121459961,AIN6
-0.0105861262218,0.6140890121459961,AIN6
-0.024730752198,1.0059263706207275,AIN0
-0.024708645792,1.0059263706207275,AIN0
-0.024714961908,1.0059263706207275,AIN0
-0.024342311064,1.0059263706207275,AIN4
-0.024342311064,1.0059263706207275,AIN4
-0.02434862718,1.0059263706207275,AIN4
-0.0105861262218,1.0059263706207275,AIN6
-0.0105861262218,1.0059263706207275,AIN6
-0.0105861262218,1.0059263706207275,AIN6
-0.0105861262218,1.0059263706207275,AIN6
-0.024667591038,1.309966802597046,AIN0
-0.024708645792,1.309966802597046,AIN0
-0.024705487734,1.309966802597046,AIN0
-0.02472759414,1.309966802597046,AIN0
-0.024342311064,1.309966802597046,AIN4
-0.02434862718,1.309966802597046,AIN4
-0.024339153006,1.309966802597046,AIN4
-0.0105861262218,1.309966802597046,AIN6
-0.0105861262218,1.309966802597046,AIN6
-0.0105861262218,1.309966802597046,AIN6
-0.024708645792,1.6141808032989502,AIN0
-0.024708645792,1.6141808032989502,AIN0
-0.024708645792,1.6141808032989502,AIN0
-0.024345469122,1.6141808032989502,AIN4
-0.02434862718,1.6141808032989502,AIN4
-0.02434862718,1.6141808032989502,AIN4
-0.02434862718,1.6141808032989502,AIN4
-0.0105861262218,1.6141808032989502,AIN6
-0.0105861262218,1.6141808032989502,AIN6
-0.0105861262218,1.6141808032989502,AIN6
-0.024702329676,2.005504846572876,AIN0
-0.02468022327,2.005504846572876,AIN0
-0.02471180385,2.005504846572876,AIN0
-0.02434862718,2.005504846572876,AIN4
-0.024339153006,2.005504846572876,AIN4
-0.02434862718,2.005504846572876,AIN4
-0.0105861262218,2.005504846572876,AIN6
-0.0105861262218,2.005504846572876,AIN6
-0.0105861262218,2.005504846572876,AIN6
-0.0105861262218,2.005504846572876,AIN6
-0.024705487734,2.3100218772888184,AIN0
-0.024749700546,2.3100218772888184,AIN0
-0.024714961908,2.3100218772888184,AIN0
-0.024705487734,2.3100218772888184,AIN0
-0.024342311064,2.3100218772888184,AIN4
-0.02434862718,2.3100218772888184,AIN4
-0.024351785238,2.3100218772888184,AIN4
-0.0105861262218,2.3100218772888184,AIN6
-0.0105861262218,2.3100218772888184,AIN6
-0.0105861262218,2.3100218772888184,AIN6
-0.024667591038,2.614046573638916,AIN0
-0.024708645792,2.614046573638916,AIN0
-0.024705487734,2.614046573638916,AIN0
-0.024345469122,2.614046573638916,AIN4
-0.024351785238,2.614046573638916,AIN4
-0.024351785238,2.614046573638916,AIN4
-0.02434862718,2.614046573638916,AIN4
-0.0105861262218,2.614046573638916,AIN6
-0.0105861262218,2.614046573638916,AIN6
-0.0105861262218,2.614046573638916,AIN6
-0.024746542488,3.005650758743286,AIN0
-0.024708645792,3.005650758743286,AIN0
-0.024699171618,3.005650758743286,AIN0
-0.024354943296,3.005650758743286,AIN4
-0.024345469122,3.005650758743286,AIN4
-0.024345469122,3.005650758743286,AIN4
-0.0105861262218,3.005650758743286,AIN6
-0.0105861262218,3.005650758743286,AIN6
-0.0105861262218,3.005650758743286,AIN6
-0.0105861262218,3.005650758743286,AIN6
-0.024670749096,3.3098881244659424,AIN0
-0.024714961908,3.3098881244659424,AIN0
-0.024714961908,3.3098881244659424,AIN0
-0.024699171618,3.3098881244659424,AIN0
-0.024345469122,3.3098881244659424,AIN4
-0.02434862718,3.3098881244659424,AIN4
-0.02434862718,3.3098881244659424,AIN4
-0.0105861262218,3.3098881244659424,AIN6
-0.0105861262218,3.3098881244659424,AIN6
-0.0105861262218,3.3098881244659424,AIN6
-0.024705487734,3.6141202449798584,AIN0
-0.024708645792,3.6141202449798584,AIN0
-0.024692855502,3.6141202449798584,AIN0
-0.024345469122,3.6141202449798584,AIN4
-0.02434862718,3.6141202449798584,AIN4
-0.02434862718,3.6141202449798584,AIN4
-0.024342311064,3.6141202449798584,AIN4
-0.0105861262218,3.6141202449798584,AIN6
-0.0105861262218,3.6141202449798584,AIN6
-0.0105861262218,3.6141202449798584,AIN6
-0.024708645792,4.005719184875488,AIN0
-0.024702329676,4.005719184875488,AIN0
-0.02474338443,4.005719184875488,AIN0
-0.024342311064,4.005719184875488,AIN4
-0.024342311064,4.005719184875488,AIN4
-0.024345469122,4.005719184875488,AIN4
-0.0105861262218,4.005719184875488,AIN6
-0.0105861262218,4.005719184875488,AIN6
-0.0105861262218,4.005719184875488,AIN6
-0.0105861262218,4.005719184875488,AIN6
-0.02477496501,4.309934616088867,AIN0
-0.024702329676,4.309934616088867,AIN0
-0.024721278024,4.309934616088867,AIN0
-0.024683381328,4.309934616088867,AIN0
-0.024345469122,4.309934616088867,AIN4
-0.02434862718,4.309934616088867,AIN4
-0.024345469122,4.309934616088867,AIN4
-0.0105861262218,4.309934616088867,AIN6
-0.0105861262218,4.309934616088867,AIN6
-0.0105861262218,4.309934616088867,AIN6
-0.02471180385,4.6139421463012695,AIN0
-0.024692855502,4.6139421463012695,AIN0
-0.024749700546,4.6139421463012695,AIN0
-0.024351785238,4.6139421463012695,AIN4
-0.024345469122,4.6139421463012695,AIN4
-0.024342311064,4.6139421463012695,AIN4
-0.02434862718,4.6139421463012695,AIN4
-0.0105861262218,4.6139421463012695,AIN6
-0.0105861262218,4.6139421463012695,AIN6
-0.0105861262218,4.6139421463012695,AIN6
-0.02471180385,5.005659103393555,AIN0
-0.024705487734,5.005659103393555,AIN0
-0.024686539386,5.005659103393555,AIN0
-0.024342311064,5.005659103393555,AIN4
-0.02434862718,5.005659103393555,AIN4
-0.024345469122,5.005659103393555,AIN4
-0.0105861262218,5.005659103393555,AIN6
-0.0105861262218,5.005659103393555,AIN6
-0.0105861262218,5.005659103393555,AIN6
-0.0105861262218,5.005659103393555,AIN6
-0.024721278024,5.309473037719727,AIN0
-0.024705487734,5.309473037719727,AIN0
-0.024702329676,5.309473037719727,AIN0
-0.02468022327,5.309473037719727,AIN0
-0.024339153006,5.309473037719727,AIN4
-0.02434862718,5.309473037719727,AIN4
-0.024345469122,5.309473037719727,AIN4
-0.0105861262218,5.309473037719727,AIN6
-0.0105861262218,5.309473037719727,AIN6
-0.0105861262218,5.309473037719727,AIN6
-0.02471180385,5.613807678222656,AIN0
-0.024699171618,5.613807678222656,AIN0
-0.024809703648,5.613807678222656,AIN0
-0.024345469122,5.613807678222656,AIN4
-0.02434862718,5.613807678222656,AIN4
-0.024342311064,5.613807678222656,AIN4
-0.02436441747,5.613807678222656,AIN4
-0.0105861262218,5.613807678222656,AIN6
-0.0105861262218,5.613807678222656,AIN6
-0.0105861262218,5.613807678222656,AIN6
-0.024708645792,6.005571603775024,AIN0
-0.024689697444,6.005571603775024,AIN0
-0.024670749096,6.005571603775024,AIN0
-0.024345469122,6.005571603775024,AIN4
-0.024345469122,6.005571603775024,AIN4
-0.024345469122,6.005571603775024,AIN4
-0.0105861262218,6.005571603775024,AIN6
-0.0105861262218,6.005571603775024,AIN6
-0.0105861262218,6.005571603775024,AIN6
-0.0105861262218,6.005571603775024,AIN6
-0.024708645792,6.309781312942505,AIN0
-0.024708645792,6.309781312942505,AIN0
-0.024740226372,6.309781312942505,AIN0
-0.024705487734,6.309781312942505,AIN0
-0.024342311064,6.309781312942505,AIN4
-0.024342311064,6.309781312942505,AIN4
-0.024345469122,6.309781312942505,AIN4
-0.0105861262218,6.309781312942505,AIN6
-0.0105861262218,6.309781312942505,AIN6
-0.0105861262218,6.309781312942505,AIN6
-0.024702329676,6.613833904266357,AIN0
-0.024692855502,6.613833904266357,AIN0
