F,V,T1,T2,x,Status,F_set
0.015623468805077895,-0.024190383209736002,0,0,0,init,0
0.03474613238786908,-0.024187960979250002,1.3173022270202637,0,0,drift,1.0
0.03494856859105472,-0.024182302792,1.6175949573516846,0,0,drift,1.0
0.036736755052527936,-0.024181250106000002,1.9425075054168701,0,5,drift,1.0
0.03957086189712694,-0.024176513019,2.27803635597229,0,8,drift,1.0
0.04092043658503128,-0.024189320698666666,2.5478806495666504,0,11,drift,1.0
0.04216504435276522,-0.024203356512,2.8681185245513916,0,15,drift,1.0
0.043450889124851816,-0.0241788815625,3.168715000152588,0,19,drift,1.0
0.043889500898420725,-0.024187566222,3.468972682952881,0,24,drift,1.0
0.044474316596512575,-0.02419032952275,3.794088840484619,0,28,drift,1.0
0.04547525115670828,-0.02418401340675,4.094410181045532,0,32,drift,1.0
0.04648743217263651,-0.024189671594,4.394996404647827,0,36,drift,1.0
0.04792322968782359,-0.02419111903725,4.720013856887817,0,40,drift,1.0
0.0499963263611877,-0.02417927631975,5.0203166007995605,0,44,drift,1.0
0.052358082065020184,-0.024182653687333334,5.320703506469727,0,47,drift,1.0
0.05515095190526659,-0.02418717146475,5.645630836486816,0,52,drift,1.0
0.057857598918230224,-0.02417690777625,5.9460625648498535,0,56,drift,1.0
0.060118136520469906,-0.024182302791999996,6.246479749679565,0,61,drift,1.0
0.06351831497027324,-0.0241773025335,6.571420431137085,0,65,drift,1.0
0.06602252578005127,-0.024164670301499998,6.87190842628479,0,68,drift,1.0
0.06916028692942877,-0.024170372350666665,7.172368764877319,0,73,drift,1.0
0.07206562132700048,-0.0241899347655,7.49709677696228,0,76,drift,1.0
0.07472728251703398,-0.024185987193,7.797666549682617,0,80,drift,1.0
0.07789878303360909,-0.024197391291333338,8.09806203842163,0,84,drift,1.0
0.08109277646164925,-0.02419111903725,8.42283034324646,0,89,drift,1.0
0.08569257685625642,-0.0241836186495,8.723589897155762,0,93,drift,1.0
0.08886407737283153,-0.024183004582666662,9.023941993713379,0,97,drift,1.0
0.0922792510969449,-0.02420296175475,9.34876537322998,0,101,drift,1.0
0.09675908929707167,-0.02419111903725,9.649028301239014,0,106,drift,1.0
0.10161755817352713,-0.024206865465333332,9.950027227401733,0,110,drift,1.0
0.10511520590634582,-0.024199014182249998,10.274509906768799,0,114,drift,1.0
0.10947883073056969,-0.02418954000825,10.57527494430542,0,118,drift,1.0
0.11349381542708498,-0.024192127861333332,10.875509262084961,0,121,drift,1.0
0.11831104729918779,-0.02417059166025,11.200094223022461,0,126,drift,1.0
0.12398675862554093,-0.024180855348750002,11.500772714614868,0,130,drift,1.0
0.12793426458766105,-0.024190373384666664,11.801228761672974,0,134,drift,1.0
0.13186677527547103,-0.02418322389225,12.126210927963257,0,138,drift,1.0
0.13849468652051217,-0.024205330298249998,12.426552534103394,0,142,drift,1.0
0.1440279427409198,-0.024187566221999995,12.7267324924469,0,147,drift,1.0
0.1513006507812929,-0.02418322389225,13.052067041397095,0,151,drift,1.0
0.15644402986963934,-0.024187171464750003,13.352433681488037,0,154,drift,1.0
0.15846839190149575,-0.024191776965999997,13.652938842773438,0,156,drift,1.0
0.1590981934225178,-0.02418480292125,13.978092432022095,0,157,drift,1.0
0.16069519013653788,-0.02418875049375,14.27836537361145,0,158,drift,1.0
0.1615724136836757,-0.024192829651999995,14.578999042510986,0,159,drift,1.0
0.1640166433962134,-0.02419427709525,14.9036283493042,0,160,drift,1.0
0.1646764354658556,-0.02418875049375,15.204074382781982,0,161,drift,1.0
0.16639714319293358,-0.024193531442666664,15.504543781280518,0,162,drift,1.0
0.16896508391852927,-0.024198619424999998,15.829605102539062,0,163,drift,1.0
0.16936620750632297,-0.0241915137945,16.12977385520935,0,164,drift,1.0
0.17193039941334115,-0.02419142607066667,16.43050503730774,0,165,drift,1.0
0.17292383633638186,-0.024185592435749997,16.755293130874634,0,166,drift,1.0
0.172976319796467,-0.02418401340675,17.055399894714355,0,166,drift,1.0
0.17645147461782057,-0.024197040396,17.356119632720947,0,168,drift,1.0
0.1781421917962785,-0.02418401340675,17.68114185333252,0,169,drift,1.0
0.1787794909544555,-0.024197040396,17.9816677570343,0,170,drift,1.0
0.18073637425191674,-0.02418826801266667,18.281870365142822,0,171,drift,1.0
0.18291068902687369,-0.0241836186495,18.607118844985962,0,172,drift,1.0
0.18319934805734212,-0.02419111903725,18.907358407974243,0,173,drift,1.0
0.1856285824955698,-0.024199145768,19.2079336643219,0,174,drift,1.0
0.1871393563823071,-0.024185197678499998,19.53286838531494,0,175,drift,1.0
0.18944113098889948,-0.024194277095250002,19.832929134368896,0,176,drift,1.0
0.19119557808317506,-0.02418510995466667,20.133636713027954,0,177,drift,1.0
0.19286755116874538,-0.0241867767075,20.458619594573975,0,178,drift,1.0
0.19456951480293583,-0.0241867767075,20.758819103240967,0,179,drift,1.0
0.19564917455325925,-0.024189320698666666,21.05935263633728,0,180,drift,1.0
0.19742611455899994,-0.024197040396,21.384387016296387,0,181,drift,1.0
0.19878693570263672,-0.02418954000825,21.6846764087677,0,182,drift,1.0
0.20060886153130753,-0.024187215326666664,21.985061407089233,0,183,drift,1.0
0.2029743660537176,-0.02419427709525,22.310041427612305,0,184,drift,1.0
0.2036116652118946,-0.02419980369675,22.610687971115112,0,185,drift,1.0
0.20516367610298458,-0.024192127861333332,22.91113829612732,0,186,drift,1.0
0.2069331184715702,-0.024197040396,23.236111640930176,0,187,drift,1.0
0.20823395851796683,-0.024192303308999998,23.53650999069214,0,188,drift,1.0
0.21056197485460176,-0.024188969803333335,23.836935997009277,0,189,drift,1.0
0.21248136996628786,-0.02419032952275,24.16179585456848,0,190,drift,1.0
0.21339608169920082,-0.024193487580750003,24.46207571029663,0,191,drift,1.0
0.21666880031736874,-0.024186864431333333,24.76272940635681,0,192,drift,1.0
0.218179574204106,-0.024195461367,25.08762264251709,0,193,drift,1.0
0.21984030083394385,-0.024185197678499998,25.388004541397095,0,194,drift,1.0
0.22311301945211176,-0.024191776965999997,25.688523769378662,0,195,drift,1.0
0.225407296421549,-0.024191908551749998,26.013177156448364,0,196,drift,1.0
0.22665565300786056,-0.02418796097925,26.31376314163208,0,197,drift,1.0
0.2290848874460883,-0.024193531442666664,26.614133834838867,0,198,drift,1.0
0.23188525492348966,-0.0241836186495,26.939181566238403,0,199,drift,1.0
0.2328299572050227,-0.0241946718525,27.239718914031982,0,200,drift,1.0
0.23573154278401692,-0.024199847558666665,27.540066480636597,0,201,drift,1.0
0.23806330793922942,-0.02419072428,27.864954471588135,0,202,drift,1.0
0.23940913380855616,-0.0241820396205,28.165297508239746,0,203,drift,1.0
0.24187210761398154,-0.024185109954666665,28.4660222530365,0,204,drift,1.0
