F,V,T1,T2,x,Status,F_set
0.7245140151389432,-0.00013877910433333224,0.28556203842163086,0,0,drift,1.0
0.7245140151389433,-0.00013882296624999346,0.7822248935699463,0,0,drift,1.0
0.7107629661920649,-0.0001440863962499997,1.2656683921813965,0,-4,drift,1.0
0.5798583727859975,-0.00012123433766665984,1.4847548007965088,0,-3,drift,1.0
0.42060909270266394,-0.0001324629883333317,1.701066017150879,0,-2,drift,1.0
0.5355044992220469,-0.00014013882374999675,1.909924030303955,0,-1,drift,1.0
0.6828901292335638,-0.00012312040008333539,2.1346113681793213,0,0,drift,1.0
0.7762826699977794,-0.00013825276133333161,2.546635150909424,0,1,drift,1.0
0.8229283850528762,-0.00014211260999999475,2.9796268939971924,0,2,drift,1.0
0.9036820940644462,-0.00014535839183333482,3.3323347568511963,0,3,drift,1.0
0.9335434405520302,-0.00013912999966666367,3.549785852432251,0,4,drift,1.0
1.0056465713862335,-0.00014882348324999836,3.7597997188568115,0,5,drift,1.0
1.1098804211649405,-0.0001456215633333334,4.18998908996582,0,6,drift,1.0
1.2312132059903373,-0.0001503147884166639,4.48707389831543,0,7,drift,1.0
1.2692233222242193,-0.00013658600849999689,4.690201044082642,0,7,drift,1.0
1.3360986577616252,-0.0001450513584166646,4.896812200546265,0,7,drift,1.0
1.321235391620514,-0.00014198102425000067,5.103079557418823,0,7,drift,1.0
1.313352505445901,-0.00014961299775000103,5.311885356903076,0,7,drift,1.0
1.30788878528972,-0.00014948141199999307,5.517427682876587,0,7,drift,1.0
1.3037432484748526,-0.00014505135841666808,5.735802888870239,0,7,drift,1.0
1.2996613739236278,-0.00014448115350000276,6.037821531295776,0,7,drift,1.0
1.2970699453094556,-0.00014720059233333527,6.317863941192627,0,7,drift,1.0
1.2945084754075862,-0.00015062182183333064,6.5980165004730225,0,7,drift,1.0
1.292231613272591,-0.0001432968817500005,6.899781227111816,0,7,drift,1.0
1.2906325670034413,-0.00014983230733333144,7.179965019226074,0,7,drift,1.0
1.288677761025699,-0.00015202540316666333,7.459610462188721,0,7,drift,1.0
1.2868090863458266,-0.0001429021245000009,7.7617504596710205,0,7,drift,1.0
1.2851388881349584,-0.0001500516169166688,8.04185676574707,0,7,drift,1.0
1.2838244496326832,-0.00014434956774999827,8.321927547454834,0,7,drift,1.0
1.2822853207881388,-0.00014250736724999435,8.623458862304688,0,7,drift,1.0
1.2810607584227713,-0.00014733217808333282,8.903478384017944,0,7,drift,1.0
1.2798474305745173,-0.00014983230733333144,9.183844804763794,0,7,drift,1.0
1.2785404817503176,-0.0001456654252499981,9.485605239868164,0,7,drift,1.0
1.2776566997373924,-0.00014294598641666906,9.765727996826172,0,7,drift,1.0
1.2767130002998615,-0.00014842872599999876,10.045587301254272,0,7,drift,1.0
1.258493130073658,0.00014498644277999642,33.39025092124939,50.63434147834778,7,up,1.0
1.2466157289528947,-0.00014439342966666296,0.28495168685913086,0,7,drift,1.5
1.2469190609149583,-0.0001429021245000009,0.5644741058349609,0,8,drift,1.5
1.4146728704531832,-0.00015079726949999983,0.866943359375,0,9,drift,1.5
1.5019201303563343,-0.00014382322474999765,1.1469190120697021,0,10,drift,1.5
1.59099861654898,-0.00015031478841666737,1.426926612854004,0,11,drift,1.5
1.6694717185865169,-0.00014961299775000103,1.7285549640655518,0,11,drift,1.5
1.6451939271043239,-0.00014891120708333122,2.0085127353668213,0,11,drift,1.5
1.6351839723562287,-0.00015075340758333167,2.288768768310547,0,11,drift,1.5
1.6280088607597638,-0.00014961299775000103,2.5906646251678467,0,11,drift,1.5
1.6223092157442,-0.00014869189749999734,2.8707969188690186,0,11,drift,1.5
1.6187029357507794,-0.00015575366608333238,3.1508030891418457,0,11,drift,1.5
1.614287770525188,-0.0001519815412500021,3.452707290649414,0,11,drift,1.5
1.6110185260451706,-0.00015299036533333518,3.732546329498291,0,11,drift,1.5
1.6082211312839183,-0.0001537798798333309,4.051930904388428,0,11,drift,1.5
1.6057495375189568,-0.00014921824049999796,4.314574241638184,0,11,drift,1.5
