u,t
-0.025046557998,0.8371529579162598
-0.025056032172,0.8371529579162598
-0.025033925766,0.8371529579162598
-0.025008661302,0.8371529579162598
-0.025078138578,0.8371529579162598
-0.025040241882,0.8371529579162598
-0.025052874114,0.8371529579162598
-0.025052874114,0.8371529579162598
-0.02509077081,0.8371529579162598
-0.025068664404,0.8371529579162598
-0.025033925766,0.8371529579162598
-0.02504339994,0.8371529579162598
-0.025052874114,0.8371529579162598
-0.025065506346,0.8371529579162598
-0.02504339994,0.8371529579162598
-0.025046557998,0.8371529579162598
-0.025037083824,0.8371529579162598
-0.02504339994,0.8371529579162598
-0.025052874114,0.8371529579162598
-0.025033925766,0.8371529579162598
-0.025033925766,0.8371529579162598
-0.025056032172,0.8371529579162598
-0.02504339994,0.8371529579162598
-0.025046557998,0.8371529579162598
-0.02505919023,0.8371529579162598
-0.025087612752,0.8371529579162598
-0.025052874114,0.8371529579162598
-0.025033925766,0.8371529579162598
-0.02504339994,0.8371529579162598
-0.025049716056,0.8371529579162598
-0.025071822462,0.8371529579162598
-0.025018135476,0.8371529579162598
-0.025037083824,0.8371529579162598
-0.025040241882,0.8371529579162598
-0.02504339994,0.8371529579162598
-0.025046557998,0.8371529579162598
-0.025068664404,0.8371529579162598
-0.02507498052,0.8371529579162598
-0.025030767708,0.8371529579162598
-0.02504339994,0.8371529579162598
-0.025046557998,0.8371529579162598
-0.025056032172,0.8371529579162598
-0.025018135476,0.8371529579162598
-0.025024451592,0.8371529579162598
-0.025033925766,0.8371529579162598
-0.025040241882,0.8371529579162598
-0.025046557998,0.8371529579162598
-0.02504339994,0.8371529579162598
-0.025056032172,0.8371529579162598
-0.02501181936,0.8371529579162598
-0.02504339994,1.670076847076416
-0.025040241882,1.670076847076416
-0.025046557998,1.670076847076416
-0.025049716056,1.670076847076416
-0.025005503244,1.670076847076416
-0.025037083824,1.670076847076416
-0.02504339994,1.670076847076416
-0.025049716056,1.670076847076416
-0.02504339994,1.670076847076416
-0.025065506346,1.670076847076416
-0.02512235139,1.670076847076416
-0.025033925766,1.670076847076416
-0.025046557998,1.670076847076416
-0.025052874114,1.670076847076416
-0.025049716056,1.670076847076416
-0.025037083824,1.670076847076416
-0.025014977418,1.670076847076416
-0.025037083824,1.670076847076416
-0.025040241882,1.670076847076416
-0.025052874114,1.670076847076416
-0.025046557998,1.670076847076416
-0.025046557998,1.670076847076416
-0.025062348288,1.670076847076416
-0.025037083824,1.670076847076416
-0.025046557998,1.670076847076416
-0.025049716056,1.670076847076416
-0.025021293534,1.670076847076416
-0.025021293534,1.670076847076416
-0.02504339994,1.670076847076416
-0.025046557998,1.670076847076416
-0.025052874114,1.670076847076416
-0.025052874114,1.670076847076416
-0.025021293534,1.670076847076416
-0.02501181936,1.670076847076416
-0.025030767708,1.670076847076416
-0.025049716056,1.670076847076416
-0.025049716056,1.670076847076416
-0.025021293534,1.670076847076416
-0.025065506346,1.670076847076416
-0.025081296636,1.670076847076416
-0.025040241882,1.670076847076416
-0.02504339994,1.670076847076416
-0.025056032172,1.670076847076416
-0.025030767708,1.670076847076416
-0.025078138578,1.670076847076416
-0.02502760965,1.670076847076416
-0.02504339994,1.670076847076416
-0.025049716056,1.670076847076416
-0.025049716056,1.670076847076416
-0.025046557998,1.670076847076416
-0.025052874114,2.503605365753174
-0.025030767708,2.503605365753174
-0.025040241882,2.503605365753174
-0.025052874114,2.503605365753174
-0.025056032172,2.503605365753174
-0.025033925766,2.503605365753174
-0.025005503244,2.503605365753174
-0.025040241882,2.503605365753174
-0.025040241882,2.503605365753174
-0.02504339994,2.503605365753174
-0.025049716056,2.503605365753174
-0.025021293534,2.503605365753174
-0.02502760965,2.503605365753174
-0.025037083824,2.503605365753174
-0.025037083824,2.503605365753174
-0.025052874114,2.503605365753174
-0.025049716056,2.503605365753174
-0.02505919023,2.503605365753174
-0.025056032172,2.503605365753174
-0.02504339994,2.503605365753174
-0.025049716056,2.503605365753174
-0.025052874114,2.503605365753174
-0.025065506346,2.503605365753174
-0.025062348288,2.503605365753174
-0.025033925766,2.503605365753174
-0.025037083824,2.503605365753174
-0.02504339994,2.503605365753174
-0.025056032172,2.503605365753174
-0.02509077081,2.503605365753174
-0.02505919023,2.503605365753174
-0.025037083824,2.503605365753174
-0.025046557998,2.503605365753174
-0.025040241882,2.503605365753174
-0.025065506346,2.503605365753174
-0.025128667506,2.503605365753174
-0.02504339994,2.503605365753174
