u,t
-0.024193882338,0.8370518684387207
-0.02419072428,0.8370518684387207
-0.024215988744,0.8370518684387207
-0.024197040396,0.8370518684387207
-0.02419072428,0.8370518684387207
-0.02419072428,0.8370518684387207
-0.024219146802,0.8370518684387207
-0.024219146802,0.8370518684387207
-0.024171775932,0.8370518684387207
-0.024187566222,0.8370518684387207
-0.024193882338,0.8370518684387207
-0.02419072428,0.8370518684387207
-0.024181250106,0.8370518684387207
-0.024203356512,0.8370518684387207
-0.024184408164,0.8370518684387207
-0.024193882338,0.8370518684387207
-0.024187566222,0.8370518684387207
-0.024184408164,0.8370518684387207
-0.024197040396,0.8370518684387207
-0.024171775932,0.8370518684387207
-0.024193882338,0.8370518684387207
-0.024193882338,0.8370518684387207
-0.02419072428,0.8370518684387207
-0.024219146802,0.8370518684387207
-0.02422230486,0.8370518684387207
-0.024200198454,0.8370518684387207
-0.024193882338,0.8370518684387207
-0.024193882338,0.8370518684387207
-0.02419072428,0.8370518684387207
-0.024203356512,0.8370518684387207
-0.024200198454,0.8370518684387207
-0.024187566222,0.8370518684387207
-0.02419072428,0.8370518684387207
-0.02419072428,0.8370518684387207
-0.024181250106,0.8370518684387207
-0.024162301758,0.8370518684387207
-0.024228620976,0.8370518684387207
-0.02419072428,0.8370518684387207
-0.02419072428,0.8370518684387207
-0.024193882338,0.8370518684387207
-0.024168617874,0.8370518684387207
-0.024197040396,0.8370518684387207
-0.024203356512,0.8370518684387207
-0.02419072428,0.8370518684387207
-0.024197040396,0.8370518684387207
-0.024184408164,0.8370518684387207
-0.024200198454,0.8370518684387207
-0.024181250106,0.8370518684387207
-0.024187566222,0.8370518684387207
-0.02419072428,0.8370518684387207
-0.02419072428,1.6700642108917236
-0.024203356512,1.6700642108917236
-0.02417493399,1.6700642108917236
-0.024187566222,1.6700642108917236
-0.024187566222,1.6700642108917236
-0.02419072428,1.6700642108917236
-0.02419072428,1.6700642108917236
-0.024187566222,1.6700642108917236
-0.024215988744,1.6700642108917236
-0.02419072428,1.6700642108917236
-0.02419072428,1.6700642108917236
-0.024193882338,1.6700642108917236
-0.024197040396,1.6700642108917236
-0.024171775932,1.6700642108917236
-0.02417493399,1.6700642108917236
-0.02419072428,1.6700642108917236
-0.02419072428,1.6700642108917236
-0.024193882338,1.6700642108917236
-0.024212830686,1.6700642108917236
-0.024178092048,1.6700642108917236
-0.02420651457,1.6700642108917236
-0.024193882338,1.6700642108917236
-0.02419072428,1.6700642108917236
-0.024193882338,1.6700642108917236
-0.02420651457,1.6700642108917236
-0.024184408164,1.6700642108917236
-0.02419072428,1.6700642108917236
-0.024184408164,1.6700642108917236
-0.024193882338,1.6700642108917236
-0.02419072428,1.6700642108917236
-0.024171775932,1.6700642108917236
-0.024209672628,1.6700642108917236
-0.02419072428,1.6700642108917236
-0.02419072428,1.6700642108917236
-0.02419072428,1.6700642108917236
-0.024178092048,1.6700642108917236
-0.024212830686,1.6700642108917236
-0.024181250106,1.6700642108917236
-0.024187566222,1.6700642108917236
-0.024187566222,1.6700642108917236
-0.024187566222,1.6700642108917236
-0.02419072428,1.6700642108917236
-0.024187566222,1.6700642108917236
-0.024203356512,1.6700642108917236
