u,t
-0.024178092048,0.8373205661773682
-0.02417493399,0.8373205661773682
-0.024178092048,0.8373205661773682
-0.024168617874,0.8373205661773682
-0.024168617874,0.8373205661773682
-0.024181250106,0.8373205661773682
-0.024181250106,0.8373205661773682
-0.02417493399,0.8373205661773682
-0.024193882338,0.8373205661773682
-0.024178092048,0.8373205661773682
-0.024178092048,0.8373205661773682
-0.024178092048,0.8373205661773682
-0.024178092048,0.8373205661773682
-0.02417493399,0.8373205661773682
-0.024193882338,0.8373205661773682
-0.024181250106,0.8373205661773682
-0.024181250106,0.8373205661773682
-0.02417493399,0.8373205661773682
-0.024178092048,0.8373205661773682
-0.024184408164,0.8373205661773682
-0.024181250106,0.8373205661773682
-0.02417493399,0.8373205661773682
-0.024178092048,0.8373205661773682
-0.024178092048,0.8373205661773682
-0.024181250106,0.8373205661773682
-0.024178092048,0.8373205661773682
-0.024181250106,0.8373205661773682
-0.02417493399,0.8373205661773682
-0.024178092048,0.8373205661773682
-0.024181250106,0.8373205661773682
-0.024168617874,0.8373205661773682
-0.024187566222,0.8373205661773682
-0.024178092048,0.8373205661773682
-0.024178092048,0.8373205661773682
-0.024178092048,0.8373205661773682
-0.024171775932,0.8373205661773682
-0.024184408164,0.8373205661773682
-0.02417493399,0.8373205661773682
-0.02417493399,0.8373205661773682
-0.024178092048,0.8373205661773682
-0.02417493399,0.8373205661773682
-0.02417493399,0.8373205661773682
-0.024181250106,0.8373205661773682
-0.024178092048,0.8373205661773682
-0.024178092048,0.8373205661773682
-0.02417493399,0.8373205661773682
-0.024178092048,0.8373205661773682
-0.024187566222,0.8373205661773682
-0.024171775932,0.8373205661773682
-0.024178092048,0.8373205661773682
-0.02417493399,1.6699533462524414
-0.024178092048,1.6699533462524414
-0.024168617874,1.6699533462524414
-0.024184408164,1.6699533462524414
-0.024178092048,1.6699533462524414
-0.024178092048,1.6699533462524414
-0.02417493399,1.6699533462524414
-0.024171775932,1.6699533462524414
-0.02417493399,1.6699533462524414
-0.024178092048,1.6699533462524414
-0.024178092048,1.6699533462524414
-0.024178092048,1.6699533462524414
-0.02417493399,1.6699533462524414
-0.024184408164,1.6699533462524414
-0.024181250106,1.6699533462524414
-0.024178092048,1.6699533462524414
-0.02417493399,1.6699533462524414
-0.024178092048,1.6699533462524414
-0.02417493399,1.6699533462524414
-0.024178092048,1.6699533462524414
-0.024178092048,1.6699533462524414
-0.024178092048,1.6699533462524414
-0.024178092048,1.6699533462524414
-0.02417493399,1.6699533462524414
-0.024184408164,1.6699533462524414
-0.024171775932,1.6699533462524414
-0.024178092048,1.6699533462524414
-0.024178092048,1.6699533462524414
-0.024178092048,1.6699533462524414
-0.024171775932,1.6699533462524414
-0.024197040396,1.6699533462524414
-0.024178092048,1.6699533462524414
-0.02417493399,1.6699533462524414
-0.02417493399,1.6699533462524414
-0.024184408164,1.6699533462524414
-0.024171775932,1.6699533462524414
-0.02417493399,1.6699533462524414
-0.024178092048,1.6699533462524414
-0.024181250106,1.6699533462524414
-0.024178092048,1.6699533462524414
-0.024187566222,1.6699533462524414
-0.024168617874,1.6699533462524414
-0.024178092048,1.6699533462524414
-0.024178092048,1.6699533462524414
-0.024178092048,1.6699533462524414
-0.024184408164,1.6699533462524414
-0.02417493399,1.6699533462524414
-0.02417493399,1.6699533462524414
-0.024178092048,1.6699533462524414
-0.02417493399,1.6699533462524414
-0.024178092048,2.5035932064056396
-0.02417493399,2.5035932064056396
-0.024181250106,2.5035932064056396
-0.02417493399,2.5035932064056396
-0.024178092048,2.5035932064056396
-0.024178092048,2.5035932064056396
-0.02417493399,2.5035932064056396
-0.024178092048,2.5035932064056396
-0.02417493399,2.5035932064056396
-0.02417493399,2.5035932064056396
-0.024178092048,2.5035932064056396
-0.024178092048,2.5035932064056396
-0.024178092048,2.5035932064056396
-0.024187566222,2.5035932064056396
-0.024184408164,2.5035932064056396
-0.024178092048,2.5035932064056396
-0.02417493399,2.5035932064056396
-0.024178092048,2.5035932064056396
-0.024171775932,2.5035932064056396
-0.02417493399,2.5035932064056396
-0.024178092048,2.5035932064056396
-0.02417493399,2.5035932064056396
-0.024178092048,2.5035932064056396
-0.024178092048,2.5035932064056396
-0.02417493399,2.5035932064056396
-0.024187566222,2.5035932064056396
-0.024178092048,2.5035932064056396
-0.02417493399,2.5035932064056396
-0.024178092048,2.5035932064056396
-0.024184408164,2.5035932064056396
-0.024187566222,2.5035932064056396
-0.024178092048,2.5035932064056396
-0.024181250106,2.5035932064056396
-0.02417493399,2.5035932064056396
-0.02417493399,2.5035932064056396
-0.024187566222,2.5035932064056396
-0.024171775932,2.5035932064056396
-0.024178092048,2.5035932064056396
-0.024178092048,2.5035932064056396
-0.02417493399,2.5035932064056396
-0.024184408164,2.5035932064056396
-0.024171775932,2.5035932064056396
-0.024178092048,2.5035932064056396
-0.024181250106,2.5035932064056396
-0.024178092048,2.5035932064056396
-0.024178092048,2.5035932064056396
-0.024178092048,2.5035932064056396
-0.024184408164,2.5035932064056396
-0.024178092048,2.5035932064056396
-0.024178092048,2.5035932064056396
-0.024178092048,3.3368163108825684
-0.02417493399,3.3368163108825684
-0.024181250106,3.3368163108825684
-0.02417493399,3.3368163108825684
-0.024178092048,3.3368163108825684
-0.024178092048,3.3368163108825684
-0.02419072428,3.3368163108825684
-0.02419072428,3.3368163108825684
-0.02419072428,3.3368163108825684
-0.02417493399,3.3368163108825684
-0.024178092048,3.3368163108825684
-0.02417493399,3.3368163108825684
-0.024178092048,3.3368163108825684
-0.02417493399,3.3368163108825684
-0.02417493399,3.3368163108825684
-0.024178092048,3.3368163108825684
-0.024178092048,3.3368163108825684
-0.024181250106,3.3368163108825684
-0.02417493399,3.3368163108825684
-0.02417493399,3.3368163108825684
-0.024178092048,3.3368163108825684
-0.024178092048,3.3368163108825684
-0.024178092048,3.3368163108825684
-0.024171775932,3.3368163108825684
-0.024171775932,3.3368163108825684
-0.024181250106,3.3368163108825684
-0.02417493399,3.3368163108825684
-0.024178092048,3.3368163108825684
-0.02417493399,3.3368163108825684
-0.024168617874,3.3368163108825684
-0.024181250106,3.3368163108825684
-0.02417493399,3.3368163108825684
-0.024178092048,3.3368163108825684
-0.024178092048,3.3368163108825684
