u,t,AIN
-0.024768648894,1.0209484100341797,AIN0
-0.024737068314,1.0209484100341797,AIN0
-0.024724436082,1.0209484100341797,AIN0
-0.024733910256,1.0209484100341797,AIN0
-0.024784439184,1.0209484100341797,AIN0
-0.024721278024,1.0209484100341797,AIN0
-0.024740226372,1.0209484100341797,AIN0
-0.024740226372,1.0209484100341797,AIN0
-0.024705487734,1.0209484100341797,AIN0
-0.024730752198,1.0209484100341797,AIN0
-0.024686539386,1.0209484100341797,AIN0
-0.024740226372,1.0209484100341797,AIN0
-0.024762332778,1.0209484100341797,AIN0
-0.024730752198,1.0209484100341797,AIN0
-0.024692855502,1.0209484100341797,AIN0
-0.02474338443,1.0209484100341797,AIN0
-0.02474338443,1.0209484100341797,AIN0
-0.024730752198,1.0209484100341797,AIN0
-0.024733910256,1.0209484100341797,AIN0
-0.024740226372,1.0209484100341797,AIN0
-0.02472759414,1.0209484100341797,AIN0
-0.024730752198,1.0209484100341797,AIN0
-0.024768648894,1.0209484100341797,AIN0
-0.024740226372,1.0209484100341797,AIN0
-0.024733910256,1.0209484100341797,AIN0
-0.024730752198,1.0209484100341797,AIN0
-0.024737068314,1.0209484100341797,AIN0
-0.024733910256,1.0209484100341797,AIN0
-0.02472759414,1.0209484100341797,AIN0
-0.024730752198,1.0209484100341797,AIN0
-0.024768648894,1.0209484100341797,AIN0
-0.024733910256,1.0209484100341797,AIN0
-0.02472759414,1.0209484100341797,AIN0
-0.02472759414,1.0209484100341797,AIN0
-0.024771806952,1.0209484100341797,AIN0
-0.024733910256,1.0209484100341797,AIN0
-0.024746542488,1.0209484100341797,AIN0
-0.024730752198,1.0209484100341797,AIN0
-0.024737068314,1.0209484100341797,AIN0
-0.024733910256,1.0209484100341797,AIN0
-0.024733910256,1.0209484100341797,AIN0
-0.02472759414,1.0209484100341797,AIN0
-0.024724436082,1.0209484100341797,AIN0
-0.024740226372,1.0209484100341797,AIN0
-0.024733910256,1.0209484100341797,AIN0
-0.02472759414,1.0209484100341797,AIN0
-0.024708645792,1.0209484100341797,AIN0
-0.024733910256,1.0209484100341797,AIN0
-0.02469601356,1.0209484100341797,AIN0
-0.024724436082,1.0209484100341797,AIN0
-0.024708645792,1.0209484100341797,AIN0
-0.024733910256,1.0209484100341797,AIN0
-0.024721278024,1.0209484100341797,AIN0
-0.02472759414,1.0209484100341797,AIN0
-0.024724436082,1.0209484100341797,AIN0
-0.024733910256,1.0209484100341797,AIN0
-0.02469601356,1.0209484100341797,AIN0
-0.024724436082,1.0209484100341797,AIN0
-0.02468022327,1.0209484100341797,AIN0
-0.024737068314,1.0209484100341797,AIN0
-0.024730752198,1.0209484100341797,AIN0
-0.02472759414,1.0209484100341797,AIN0
-0.024749700546,1.0209484100341797,AIN0
-0.024733910256,1.0209484100341797,AIN0
-0.02474338443,1.0209484100341797,AIN0
-0.02472759414,1.0209484100341797,AIN0
-0.024749700546,1.0209484100341797,AIN0
-0.024320204658,1.0209484100341797,AIN4
-0.024313888542,1.0209484100341797,AIN4
-0.024313888542,1.0209484100341797,AIN4
-0.024313888542,1.0209484100341797,AIN4
-0.024320204658,1.0209484100341797,AIN4
-0.024313888542,1.0209484100341797,AIN4
-0.024323362716,1.0209484100341797,AIN4
-0.024310730484,1.0209484100341797,AIN4
-0.024320204658,1.0209484100341797,AIN4
-0.024313888542,1.0209484100341797,AIN4
-0.024304414368,1.0209484100341797,AIN4
-0.024313888542,1.0209484100341797,AIN4
-0.0243170466,1.0209484100341797,AIN4
-0.024310730484,1.0209484100341797,AIN4
-0.0243170466,1.0209484100341797,AIN4
-0.024310730484,1.0209484100341797,AIN4
-0.024313888542,1.0209484100341797,AIN4
-0.0243170466,1.0209484100341797,AIN4
-0.024307572426,1.0209484100341797,AIN4
-0.024310730484,1.0209484100341797,AIN4
-0.024310730484,1.0209484100341797,AIN4
-0.024313888542,1.0209484100341797,AIN4
-0.0243170466,1.0209484100341797,AIN4
-0.024313888542,1.0209484100341797,AIN4
-0.024307572426,1.0209484100341797,AIN4
-0.024313888542,1.0209484100341797,AIN4
-0.024298098252,1.0209484100341797,AIN4
-0.024310730484,1.0209484100341797,AIN4
-0.024310730484,1.0209484100341797,AIN4
-0.024313888542,1.0209484100341797,AIN4
-0.02430125631,1.0209484100341797,AIN4
-0.024310730484,1.0209484100341797,AIN4
-0.0243170466,1.0209484100341797,AIN4
-0.024310730484,1.0209484100341797,AIN4
-0.024304414368,1.0209484100341797,AIN4
-0.024307572426,1.0209484100341797,AIN4
-0.024313888542,1.0209484100341797,AIN4
-0.024310730484,1.0209484100341797,AIN4
-0.024310730484,1.0209484100341797,AIN4
-0.024310730484,1.0209484100341797,AIN4
-0.024313888542,1.0209484100341797,AIN4
-0.0243170466,1.0209484100341797,AIN4
-0.024307572426,1.0209484100341797,AIN4
-0.024313888542,1.0209484100341797,AIN4
-0.0243170466,1.0209484100341797,AIN4
-0.024310730484,1.0209484100341797,AIN4
-0.02430125631,1.0209484100341797,AIN4
-0.024307572426,1.0209484100341797,AIN4
-0.024326520774,1.0209484100341797,AIN4
-0.024313888542,1.0209484100341797,AIN4
-0.024313888542,1.0209484100341797,AIN4
-0.024313888542,1.0209484100341797,AIN4
-0.02433283689,1.0209484100341797,AIN4
-0.024313888542,1.0209484100341797,AIN4
-0.024304414368,1.0209484100341797,AIN4
-0.024310730484,1.0209484100341797,AIN4
-0.024307572426,1.0209484100341797,AIN4
-0.0243170466,1.0209484100341797,AIN4
-0.024326520774,1.0209484100341797,AIN4
-0.024313888542,1.0209484100341797,AIN4
-0.024323362716,1.0209484100341797,AIN4
-0.024310730484,1.0209484100341797,AIN4
-0.024307572426,1.0209484100341797,AIN4
-0.024310730484,1.0209484100341797,AIN4
-0.024313888542,1.0209484100341797,AIN4
-0.024313888542,1.0209484100341797,AIN4
-0.024313888542,1.0209484100341797,AIN4
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.0105861262218,1.0209484100341797,AIN6
-0.024730752198,2.021169424057007,AIN0
-0.024784439184,2.021169424057007,AIN0
-0.024721278024,2.021169424057007,AIN0
-0.024714961908,2.021169424057007,AIN0
-0.024733910256,2.021169424057007,AIN0
-0.02474338443,2.021169424057007,AIN0
-0.024721278024,2.021169424057007,AIN0
-0.024834968112,2.021169424057007,AIN0
-0.024733910256,2.021169424057007,AIN0
-0.02480654559,2.021169424057007,AIN0
-0.024724436082,2.021169424057007,AIN0
-0.024737068314,2.021169424057007,AIN0
-0.024730752198,2.021169424057007,AIN0
-0.024721278024,2.021169424057007,AIN0
-0.024721278024,2.021169424057007,AIN0
-0.024768648894,2.021169424057007,AIN0
-0.024730752198,2.021169424057007,AIN0
-0.024740226372,2.021169424057007,AIN0
-0.024721278024,2.021169424057007,AIN0
-0.024740226372,2.021169424057007,AIN0
-0.024733910256,2.021169424057007,AIN0
-0.024737068314,2.021169424057007,AIN0
-0.024714961908,2.021169424057007,AIN0
-0.024737068314,2.021169424057007,AIN0
-0.024730752198,2.021169424057007,AIN0
-0.024737068314,2.021169424057007,AIN0
-0.024718119966,2.021169424057007,AIN0
-0.024730752198,2.021169424057007,AIN0
-0.024718119966,2.021169424057007,AIN0
-0.024746542488,2.021169424057007,AIN0
-0.02469601356,2.021169424057007,AIN0
-0.024740226372,2.021169424057007,AIN0
-0.02472759414,2.021169424057007,AIN0
-0.024740226372,2.021169424057007,AIN0
-0.02472759414,2.021169424057007,AIN0
-0.02472759414,2.021169424057007,AIN0
-0.024771806952,2.021169424057007,AIN0
-0.02474338443,2.021169424057007,AIN0
-0.024737068314,2.021169424057007,AIN0
-0.02472759414,2.021169424057007,AIN0
-0.024708645792,2.021169424057007,AIN0
-0.024737068314,2.021169424057007,AIN0
-0.024778123068,2.021169424057007,AIN0
-0.024730752198,2.021169424057007,AIN0
-0.0247907553,2.021169424057007,AIN0
-0.024740226372,2.021169424057007,AIN0
-0.02472759414,2.021169424057007,AIN0
-0.024740226372,2.021169424057007,AIN0
-0.024793913358,2.021169424057007,AIN0
-0.024733910256,2.021169424057007,AIN0
-0.024762332778,2.021169424057007,AIN0
-0.024724436082,2.021169424057007,AIN0
-0.024702329676,2.021169424057007,AIN0
-0.024737068314,2.021169424057007,AIN0
-0.024705487734,2.021169424057007,AIN0
-0.024730752198,2.021169424057007,AIN0
-0.024689697444,2.021169424057007,AIN0
-0.024737068314,2.021169424057007,AIN0
-0.024702329676,2.021169424057007,AIN0
-0.02472759414,2.021169424057007,AIN0
-0.024834968112,2.021169424057007,AIN0
-0.024733910256,2.021169424057007,AIN0
-0.024718119966,2.021169424057007,AIN0
-0.02472759414,2.021169424057007,AIN0
-0.024721278024,2.021169424057007,AIN0
-0.024730752198,2.021169424057007,AIN0
-0.024721278024,2.021169424057007,AIN0
-0.024313888542,2.021169424057007,AIN4
-0.024329678832,2.021169424057007,AIN4
