F,V,T1,T2,x,Status,F_set
0.6801601415749926,3.675628616666912e-05,0.3050694465637207,0,0,drift,1.0
2.1693627920671528,-5.131844249998269e-06,2.782318115234375,0,29,drift,1.0
2.2565426448676233,6.895093299999835e-05,3.383216381072998,0,30,drift,1.0
2.272810225647917,6.513494625000338e-05,3.7080483436584473,0,30,drift,1.0
2.2335231193021383,6.438929366666887e-05,4.008636713027954,0,30,drift,1.0
2.207537681218699,4.956396583332898e-05,4.309074401855469,0,30,drift,1.0
2.185330785724421,7.460912024999725e-05,4.6341142654418945,0,30,drift,1.0
2.1670260125075527,6.68455610000028e-05,4.934967756271362,0,30,drift,1.0
2.15206163571242,6.59683226666638e-05,5.234861612319946,0,30,drift,1.0
2.137576598314129,7.066154775000472e-05,5.559771537780762,0,30,drift,1.0
2.1250987946401096,8.105682199999881e-05,5.8601155281066895,0,30,drift,1.0
2.1142462511085047,5.259043808333169e-05,6.160679817199707,0,30,drift,1.0
2.103183996590782,5.48712577499999e-05,6.486027240753174,0,30,drift,1.0
2.093788195444889,6.079261650000084e-05,6.786048412322998,0,30,drift,1.0
2.0847893472370056,5.561691033333094e-05,7.08650541305542,0,30,drift,1.0
2.0762511142307742,5.171319974999963e-05,7.411386728286743,0,30,drift,1.0
2.0691508994150656,7.570566816666319e-05,7.711742639541626,0,30,drift,1.0
2.062073153633584,6.022241158333205e-05,8.012157678604126,0,30,drift,1.0
2.055220098194372,7.145106225000045e-05,8.337204456329346,0,30,drift,1.0
2.0491646934702157,5.5090567333330315e-05,8.63753366470337,0,30,drift,1.0
2.0438732359097744,6.561742733333237e-05,8.938101530075073,0,30,drift,1.0
2.0385930128664467,6.395067449999764e-05,9.263008117675781,0,30,drift,1.0
2.0331218030321905,6.022241158333205e-05,9.563371658325195,0,30,drift,1.0
2.028201084536494,5.188864741666882e-05,9.863653182983398,0,30,drift,1.0
2.023014482469112,6.829300424999324e-05,10.188693046569824,0,30,drift,1.0
