u,t,AIN
-0.024623378226,0.3089172840118408,AIN0
-0.024651800748,0.3089172840118408,AIN0
-0.02464864269,0.3089172840118408,AIN0
-0.024645484632,0.3089172840118408,AIN0
-0.024266517672,0.3089172840118408,AIN4
-0.02430125631,0.3089172840118408,AIN4
-0.024266517672,0.3089172840118408,AIN4
-0.0105861262218,0.3089172840118408,AIN6
-0.0105861262218,0.3089172840118408,AIN6
-0.0105861262218,0.3089172840118408,AIN6
-0.024658116864,0.6101198196411133,AIN0
-0.024651800748,0.6101198196411133,AIN0
-0.024642326574,0.6101198196411133,AIN0
-0.024272833788,0.6101198196411133,AIN4
-0.024263359614,0.6101198196411133,AIN4
-0.024272833788,0.6101198196411133,AIN4
-0.02426967573,0.6101198196411133,AIN4
-0.0105861262218,0.6101198196411133,AIN6
-0.0105861262218,0.6101198196411133,AIN6
-0.0105861262218,0.6101198196411133,AIN6
-0.024667591038,1.0044138431549072,AIN0
-0.02464864269,1.0044138431549072,AIN0
-0.024639168516,1.0044138431549072,AIN0
-0.024272833788,1.0044138431549072,AIN4
-0.024266517672,1.0044138431549072,AIN4
-0.024266517672,1.0044138431549072,AIN4
-0.0105861262218,1.0044138431549072,AIN6
-0.0105861262218,1.0044138431549072,AIN6
-0.0105861262218,1.0044138431549072,AIN6
-0.0105861262218,1.0044138431549072,AIN6
-0.024654958806,1.3073031902313232,AIN0
-0.024651800748,1.3073031902313232,AIN0
-0.024642326574,1.3073031902313232,AIN0
-0.024645484632,1.3073031902313232,AIN0
-0.024266517672,1.3073031902313232,AIN4
-0.024260201556,1.3073031902313232,AIN4
-0.024263359614,1.3073031902313232,AIN4
-0.0105861262218,1.3073031902313232,AIN6
-0.0105861262218,1.3073031902313232,AIN6
-0.0105861262218,1.3073031902313232,AIN6
-0.024645484632,1.614609718322754,AIN0
-0.024645484632,1.614609718322754,AIN0
-0.024784439184,1.614609718322754,AIN0
-0.024263359614,1.614609718322754,AIN4
-0.024263359614,1.614609718322754,AIN4
-0.024257043498,1.614609718322754,AIN4
-0.024266517672,1.614609718322754,AIN4
-0.0105861262218,1.614609718322754,AIN6
-0.0105861262218,1.614609718322754,AIN6
-0.0105861262218,1.614609718322754,AIN6
-0.024658116864,2.004211664199829,AIN0
-0.024639168516,2.004211664199829,AIN0
-0.024639168516,2.004211664199829,AIN0
-0.024307572426,2.004211664199829,AIN4
-0.024266517672,2.004211664199829,AIN4
-0.024275991846,2.004211664199829,AIN4
-0.0105861262218,2.004211664199829,AIN6
-0.0105861262218,2.004211664199829,AIN6
-0.0105861262218,2.004211664199829,AIN6
-0.0105861262218,2.004211664199829,AIN6
-0.024651800748,2.3073737621307373,AIN0
-0.024661274922,2.3073737621307373,AIN0
-0.024642326574,2.3073737621307373,AIN0
-0.02464864269,2.3073737621307373,AIN0
-0.024263359614,2.3073737621307373,AIN4
-0.02426967573,2.3073737621307373,AIN4
-0.02426967573,2.3073737621307373,AIN4
-0.0105861262218,2.3073737621307373,AIN6
-0.0105861262218,2.3073737621307373,AIN6
-0.0105861262218,2.3073737621307373,AIN6
-0.024654958806,2.61015248298645,AIN0
-0.024629694342,2.61015248298645,AIN0
-0.02466443298,2.61015248298645,AIN0
-0.024263359614,2.61015248298645,AIN4
-0.024263359614,2.61015248298645,AIN4
-0.02426967573,2.61015248298645,AIN4
-0.024266517672,2.61015248298645,AIN4
-0.0105861262218,2.61015248298645,AIN6
-0.0105861262218,2.61015248298645,AIN6
-0.0105861262218,2.61015248298645,AIN6
-0.02466443298,3.0044105052948,AIN0
-0.024654958806,3.0044105052948,AIN0
-0.02466443298,3.0044105052948,AIN0
-0.024266517672,3.0044105052948,AIN4
-0.024266517672,3.0044105052948,AIN4
-0.024266517672,3.0044105052948,AIN4
-0.0105861262218,3.0044105052948,AIN6
-0.0105861262218,3.0044105052948,AIN6
-0.0105861262218,3.0044105052948,AIN6
-0.0105861262218,3.0044105052948,AIN6
-0.024689697444,3.3072893619537354,AIN0
-0.024651800748,3.3072893619537354,AIN0
-0.024654958806,3.3072893619537354,AIN0
-0.024651800748,3.3072893619537354,AIN0
-0.024263359614,3.3072893619537354,AIN4
-0.02426967573,3.3072893619537354,AIN4
-0.024266517672,3.3072893619537354,AIN4
-0.0105861262218,3.3072893619537354,AIN6
-0.0105861262218,3.3072893619537354,AIN6
-0.0105861262218,3.3072893619537354,AIN6
-0.024654958806,3.610257148742676,AIN0
-0.024623378226,3.610257148742676,AIN0
-0.024667591038,3.610257148742676,AIN0
-0.02425388544,3.610257148742676,AIN4
-0.02426967573,3.610257148742676,AIN4
-0.024263359614,3.610257148742676,AIN4
-0.024257043498,3.610257148742676,AIN4
-0.0105861262218,3.610257148742676,AIN6
-0.0105861262218,3.610257148742676,AIN6
-0.0105861262218,3.610257148742676,AIN6
-0.02464864269,4.004302263259888,AIN0
-0.024645484632,4.004302263259888,AIN0
-0.024651800748,4.004302263259888,AIN0
-0.024266517672,4.004302263259888,AIN4
-0.024260201556,4.004302263259888,AIN4
-0.024266517672,4.004302263259888,AIN4
-0.0105861262218,4.004302263259888,AIN6
-0.0105861262218,4.004302263259888,AIN6
-0.0105861262218,4.004302263259888,AIN6
-0.0105861262218,4.004302263259888,AIN6
-0.024645484632,4.307236909866333,AIN0
-0.024667591038,4.307236909866333,AIN0
-0.024661274922,4.307236909866333,AIN0
-0.024661274922,4.307236909866333,AIN0
-0.024263359614,4.307236909866333,AIN4
-0.024266517672,4.307236909866333,AIN4
-0.02426967573,4.307236909866333,AIN4
-0.0105861262218,4.307236909866333,AIN6
-0.0105861262218,4.307236909866333,AIN6
-0.0105861262218,4.307236909866333,AIN6
-0.0246328524,4.610132455825806,AIN0
-0.024654958806,4.610132455825806,AIN0
-0.024654958806,4.610132455825806,AIN0
-0.024263359614,4.610132455825806,AIN4
-0.024266517672,4.610132455825806,AIN4
-0.02426967573,4.610132455825806,AIN4
-0.02426967573,4.610132455825806,AIN4
-0.0105861262218,4.610132455825806,AIN6
-0.0105861262218,4.610132455825806,AIN6
-0.0105861262218,4.610132455825806,AIN6
