"F","T","x","side"
"[5.258947685226627, -5.456384386394869, -5.565152718575621, -5.565152718575621, -5.389043749779169, 4.264704170722121, 5.258947685226627, 5.258947685226627, -5.564822617415739]","118.18483424186707","0","M"
"[10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 7.765136136789196, 10.616126817930434]","118.18486332893372","0","R"
"[1.2531089723280853, 0.639277637560331, 0.39027314559532944, -0.9003197540301285, 0.7795121934926902, 0.51396165140801, 8.87622688320434, 2.070104102827633]","118.5120849609375","0","L"
"[-5.565152718575621, -5.565152718575621, -1.1252921181777231, 5.2298559381688055, 5.258947685226627, -5.023621765791029, -5.565152718575621, -5.565152718575621]","118.51214504241943","0","M"
"[10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 9.780434712738305, 10.616126817930434, 5.884498847932657, -10.996983742837076]","118.51218223571777","0","R"
"[1.0811385497727355, -1.1092161372217815, 0.5684822427859678, 0.5720084501885223, 0.9419889807334701, 8.325596034959295, 0.4043779752055474, 0.2918105850470772, -3.0528489353183694]","118.81438946723938","0","L"
"[-5.565152718575621, 1.9758779121445815, 5.258947685226627, 5.258947685226627, -5.4979771325398605, -5.565152718575621, -5.565152718575621, -5.554919582619313]","118.81445360183716","0","M"
"[-10.996983742837076, -10.996983742837076, -3.3230373704813747, 10.44416963514801, 10.616126817930434, -1.0421104714874392, -10.996983742837076, -10.996983742837076]","118.81449246406555","0","R"
"[0.7428938858507782, 1.0727299013512597, 3.50689799600695, 5.60499140052687, 0.39325685955133705, 0.508265470219268, -2.599742085950779, 0.8014831780778374]","119.11016154289246","0","L"
"[2.872928544433186, 5.258947685226627, 5.258947685226627, -5.521579365471344, -5.565152718575621, -5.565152718575621, -5.112749078958868, 4.327681191341608, 5.258947685226627]","119.11022925376892","0","M"
"[-10.996983742837076, -0.05374177186559046, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076]","119.1102967262268","0","R"
"[0.2972355195125456, 6.7946795288040995, 2.6665756473058884, 0.637378910497417, 0.6013030963020519, -1.2434096525620628, 0.6788796591582507, 0.7632373900962849]","119.43479990959167","0","L"
"[0.6044334499926467, -5.558550695378003, -5.565152718575621, -5.565152718575621, -2.7084572809664453, 5.218615944987375, 5.258947685226627, 0.29979657597239656]","119.43486070632935","0","M"
"[8.369791720008777, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 9.36357881666498, 10.616126817930434]","119.43489813804626","0","R"
"[8.87622688320434, 0.8513925751601471, 1.2878285529070834, -0.18860515850069998, 0.2755357816506719, 0.7613386630333709, 0.996509572111428, 8.691779111378414, 1.2368341689316797]","119.73603844642639","0","L"
"[-5.5649876679956805, -5.565152718575621, -5.565152718575621, 1.4408211779049993, 5.258947685226627, 5.258947685226627, -5.487248844843732, -5.565152718575621]","119.73610234260559","0","M"
"[7.679322571485106, -10.996983742837076, -10.996983742837076, -10.996983742837076, -6.306599170306848, 10.472224069958962, 10.616126817930434, 0.47725407725230173]","119.73614168167114","0","R"
"[0.6411763646232449, -2.4223567306527953, 1.3266168343351827, 0.6843045936237191, 2.9918004685107213, 6.036816183978158, 0.8359315119335621, 0.39271436610479027]","120.04056811332703","0","L"
"[-5.565152718575621, -5.565152718575621, 3.1754165962275747, 5.258947685226627, 5.258947685226627, -5.511511280094977, -5.565152718575621, -5.565152718575621, -5.493850868041349]","120.04062795639038","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, -2.475722956767546, 10.616126817930434, 10.616126817930434, -9.171187612158501, -10.996983742837076]","120.04066872596741","0","R"
"[-3.3234091403364268, 1.1169431172448272, -0.02663306807592039, 6.1287688231678485, 3.410334162521612, 0.7930745296563614, 0.5771621379307174, -1.5207610273847907]","120.36306595802307","0","L"
"[4.282555924598511, 5.258947685226627, 5.258947685226627, -5.519763809091999, -5.565152718575621, -5.565152718575621, -5.236206912754319, 5.040428994258222]","120.3631272315979","0","M"
"[-10.996983742837076, -10.996983742837076, 7.933132693480663, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076]","120.3631637096405","0","R"
"[1.025532971501684, 0.7727310254108547, 8.695847812227516, 1.4234519145437945, 0.20067168602720736, -0.10882082522776731, 0.6319539760319486, 0.745335106360239, 0.6069992774907937]","120.66476893424988","0","L"
"[5.258947685226627, 0.8748544624164825, -5.5649876679956805, -5.565152718575621, -5.565152718575621, -0.18879512759565362, 5.203078307354221, 5.258947685226627]","120.6648325920105","0","M"
"[9.58108319949342, 10.616126817930434, 9.94017996507361, -10.996983742837076, -10.996983742837076, -10.996983742837076, -8.62213050860065, 10.28574459150969]","120.664870262146","0","R"
"[8.87622688320434, 0.8554612760092485, 0.8055518789269388, -2.420183556315301, 0.4545586190111305, 0.44967617799220894, 2.2201035407978353, 6.653088739255374]","120.96139574050903","0","L"
"[-5.2456147958109245, -5.565152718575621, -5.565152718575621, -5.565152718575621, 3.5303028515295156, 5.258947685226627, 5.258947685226627, -5.478831265266769, -5.565152718575621]","120.96144151687622","0","M"
"[10.616126817930434, 3.5190149151080155, -10.996983742837076, -10.996983742837076, -10.996983742837076, -3.5504379715947714, 10.616126817930434, 10.616126817930434]","120.9614691734314","0","R"
"[1.0965996129993205, 0.6756246984789696, -3.023239434970008, 0.7928032829330879, 1.0599813053574088, 5.744140969566136, 4.174978675429389, 0.46866344862134846]","121.2864158153534","0","L"
"[-5.565152718575621, -5.50144319471861, 4.163213644054495, 5.258947685226627, 5.258947685226627, -5.473054494968854, -5.565152718575621, -5.565152718575621]","121.28646731376648","0","M"
"[-7.316719231774326, -10.996983742837076, -10.996983742837076, -10.996983742837076, 0.0419152594211726, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076]","121.28649234771729","0","R"
"[0.8128755404553212, -2.026839001228808, 0.4236364925579603, 0.5014843021374326, 8.142504496749735, 1.6496716817538286, 0.318664010651146, 0.030057497088224833, -0.5425609287201065]","121.58676528930664","0","L"
"[-5.29645037443258, 5.0908436695572865, 5.258947685226627, 2.2975400699543522, -5.558385644798062, -5.565152718575621, -5.565152718575621, -1.8698352842890582]","121.58681583404541","0","M"
"[-10.996983742837076, -10.996983742837076, 9.29756838181568, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076]","121.58684182167053","0","R"
"[1.1787873701511677, 0.06857453179305079, 8.87622688320434, 0.900216985349363, 0.49497438077887035, -1.2806252630916553, 0.9544663300040476, 0.7949732567192753]","121.89195251464844","0","L"
"[5.2531623946185375, 5.258947685226627, -3.1877641651134896, -5.565152718575621, -5.565152718575621, -5.565152718575621, 2.978386127517787, 5.258947685226627, 5.258947685226627]","121.89198684692383","0","M"
"[-10.388934309425167, 10.484105948231836, 10.616126817930434, 2.84306806225119, -10.996983742837076, -10.996983742837076, -10.996983742837076, -8.546659874318086]","121.89200568199158","0","R"
"[1.8742639686242222, 7.928490832087004, 0.6230028341639257, -0.12048443432852446, -3.662424336985559, 1.0507589167661124, 0.1941617646686452, 4.5964960833962865]","122.2124011516571","0","L"
"[-5.478831265266769, -5.565152718575621, -5.565152718575621, -5.485928440204209, 3.669811002193157, 5.258947685226627, 5.258947685226627, -5.539239777524971]","122.21246385574341","0","M"
"[10.616126817930434, 10.616126817930434, -4.079061977661275, -10.996983742837076, -10.996983742837076, -10.996983742837076, 1.3509021824827785, 10.616126817930434, 10.616126817930434]","122.21250081062317","0","R"
"[4.37326003014226, 1.0464189691937378, 0.36694592739381515, -2.9306078788343073, 0.43313012787253014, 0.7754434926435889, 7.48744366004442, 1.5398167588280924, 0.6734547246927821]","122.5173568725586","0","L"
"[-5.565152718575621, -5.565152718575621, -4.787599436476197, 4.911003778654393, 5.258947685226627, 3.3124453366306064, -5.540560182164494, -5.565152718575621]","122.51740336418152","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 6.699397666147258, 10.616126817930434, 10.616126817930434, -10.996983742837076]","122.5174298286438","0","R"
"[0.7578124556308165, -0.7332569768352436, 0.28285944317905426, 0.8600724703048966, 8.87622688320434, 0.968299912890992, 0.20528288032285552, -0.6126458011043022]","122.8131537437439","0","L"
"[-5.565152718575621, -3.685061562474042, 5.2531623946185375, 5.258947685226627, -2.001545647081531, -5.565152718575621, -5.565152718575621, -5.565152718575621, 0.7898933374862553]","122.81320524215698","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, 9.650064103910939, 10.616126817930434, 5.27093185600842, -10.996983742837076, -10.996983742837076]","122.81323480606079","0","R"
"[0.5207428194898455, 0.987558430243405, 1.2577201666237334, 8.709138901667913, 1.125623012389577, 0.515317885024377, -2.9023566124468796, 0.59560691511331]","123.1417179107666","0","L"
"[5.258947685226627, 5.258947685226627, -5.4989674360195036, -5.565152718575621, -5.565152718575621, -5.565152718575621, 3.2555841946539563, 5.258947685226627]","123.14177966117859","0","M"
"[-10.996983742837076, -10.655553275078411, 10.402913113367198, 10.616126817930434, -0.8374499304853823, -10.996983742837076, -10.996983742837076, -10.996983742837076, -2.1454977360202663]","123.14238834381104","0","R"
"[0.6023880831951456, 3.5692847423598373, 5.838534829265287, 0.6441600785792526, 0.008900252672897901, -3.203884551774233, 0.0723719859188787, 0.2684833668455629, 6.347936175572774]","123.44310593605042","0","L"
"[5.258947685226627, -5.3972962787761904, -5.565152718575621, -5.565152718575621, -5.444665795219097, 4.648682173081882, 5.258947685226627, 5.258947685226627]","123.44314408302307","0","M"
"[10.616126817930434, 10.616126817930434, -9.042327271527578, -10.996983742837076, -10.996983742837076, -10.996983742837076, 6.014869456760024, 10.616126817930434]","123.44316148757935","0","R"
"[2.9747119249444958, 1.3230906269326281, 0.5291514679113216, -1.7568220897951239, 0.9742673408030073, 0.8324053045310076, 8.689609137592226, 1.6531978891563828]","123.73855757713318","0","L"
"[-5.535443614186341, -5.565152718575621, -5.565152718575621, -4.383885717941875, 5.123571884997335, 5.258947685226627, -0.8874542324835458, -5.565152718575621, -5.565152718575621]","123.7385926246643","0","M"
"[10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 8.96883641626617, 10.616126817930434, 10.278153391502022]","123.73861122131348","0","R"
"[1.2520239854349917, -0.12156942122161815, 0.32002024426751313, 0.29126809160053035, 0.7681198311152065, 8.87622688320434, 1.9493993109709602, 0.813418033901868]","124.06397914886475","0","L"
"[-5.565152718575621, -1.151700210968194, 5.2477076920451955, 5.258947685226627, -5.5156375445934875, -5.565152718575621, -5.565152718575621, -5.565152718575621]","124.06404566764832","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 10.546155756990178, 10.616126817930434, 2.3361079226085715, -10.996983742837076, -10.996983742837076]","124.0640823841095","0","R"
"[-1.4677899029083639, 0.9314103585258066, 1.3754412445243989, 1.762510318635572, 7.460861481163625, 1.5270681628342415, 0.14099740690705448, -3.0919660733932695, 0.9639599653186174]","124.36675810813904","0","L"
"[2.5715975507604156, 5.258947685226627, 5.258947685226627, -5.538084423465388, -5.565152718575621, -5.565152718575621, -5.5557448355190155, 3.394100581213354]","124.36680698394775","0","M"
"[-10.996983742837076, -5.2651703304252075, 10.612496244013723, 10.616126817930434, -6.441391700532035, -10.996983742837076, -10.996983742837076, -10.996983742837076]","124.36683392524719","0","R"
"[1.4410829515565666, 4.853909223782765, 4.593241122717005, 1.113416909842273, 0.3688446544567291, -2.5837149252117575, 0.580145851886725, 0.966401185828078]","124.664710521698","0","L"
"[5.258947685226627, 5.258947685226627, -5.46051065089338, -5.565152718575621, -5.565152718575621, -5.3647813145279235, 4.930012590652401, 5.258947685226627, 1.3697447504341869]","124.66476082801819","0","M"
"[-2.0064208466436675, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 7.373694258132851]","124.66478872299194","0","R"
"[7.136992893575159, 1.5517516146521229, 0.6213753538242851, 0.6048293037046064, -0.8541397993583717, 0.6560949344032831, 0.3175790237580523, 8.87622688320434]","124.9898374080658","0","L"
"[-5.556074936678896, -5.565152718575621, -5.565152718575621, -3.9232295493281004, 5.253823570688033, 5.258947685226627, -0.9769116468112655, -5.565152718575621]","124.98990368843079","0","M"
"[10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 9.535866051621651, 10.616126817930434, 7.236392553646308]","124.98994159698486","0","R"
"[1.8525642307623484, 0.022191342113295598, -0.004390836767499767, 0.9097106206639328, 0.6129667054028091, 0.7190241742027171, 8.807872708939438, 1.110975689332812, -0.0016783695347655503]","125.29018354415894","0","L"
"[-5.565152718575621, -5.565152718575621, 0.45897471470354195, 5.258782391209253, 5.258947685226627, -5.455889234655047, -5.565152718575621, -5.565152718575621]","125.29024147987366","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 10.579160974414826, 10.616126817930434, -0.5358969594437046, -10.996983742837076]","125.29026889801025","0","R"
"[-2.1262617271691786, 0.5128766645149162, 0.5657697755532336, 2.9622345756739183, 6.278497014414778, 1.0171243230802078, 0.5337626622069698, -3.639334359649681]","125.59042310714722","0","L"
"[-5.565152718575621, 3.5301375575121416, 5.258947685226627, 5.258947685226627, -5.4718991409092705, -5.565152718575621, -5.565152718575621, -5.42700538316547, 4.292638859658323]","125.59051513671875","0","M"
"[-10.996983742837076, -10.996983742837076, -5.408861145041788, 10.616126817930434, 10.616126817930434, -8.12844050792258, -10.996983742837076, -10.996983742837076]","125.5905556678772","0","R"
"[1.4459653925754883, 0.4903631864832222, 5.635642280256767, 3.6734434840968313, 0.7380114448318567, 0.27526453492739844, -1.6989613230593346, 1.0195655435896689]","125.91946458816528","0","L"
"[5.258947685226627, 5.258947685226627, -5.551288469860624, -5.565152718575621, -5.565152718575621, -5.150380611185289, 4.937120233399482, 5.258947685226627]","125.91952610015869","0","M"
"[-10.996983742837076, 2.8925758883881647, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 9.826642017132814]","125.91956496238708","0","R"
"[0.6414476113465184, 8.424058595507546, 1.792076211472375, 1.5075383987585553, 0.13557247244158604, -0.2630363795598845, 0.9628749784255236, 0.31513780324859153, 8.87622688320434]","126.21614360809326","0","L"
"[-0.2272519127217767, -5.565152718575621, -5.565152718575621, -5.565152718575621, -1.5468312993456128, 5.225558293717082, 5.258947685226627, -1.3680815212701136]","126.21620798110962","0","M"
"[10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 10.461332348208828, 10.616126817930434]","126.21624565124512","0","R"
"[1.0618800324203228, 1.0277029452878716, -1.266771276690128, 0.6674872967807669, 0.9278841511232522, 1.6244457364894003, 7.82433209035001, 0.8625136908143575]","126.51657962799072","0","L"
"[-5.565152718575621, -5.565152718575621, -5.565152718575621, 2.184644256087922, 5.258947685226627, 5.258947685226627, -5.481802175705697, -5.565152718575621, -5.565152718575621]","126.51664710044861","0","M"
"[5.208551995075832, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.042889916426521, 10.594013322255918, 10.616126817930434, -3.8889023445563047]","126.51668739318848","0","R"
"[0.7168542004165297, -2.6863974126583696, 1.0160393361871143, 0.46161103381623947, 4.099029592912831, 4.946133109695728, 0.679150905881524, 0.12689257729683656]","126.84141421318054","0","L"
"[-5.549803014641159, 3.082521358463396, 5.258947685226627, 5.258947685226627, -5.466122370611355, -5.565152718575621, -5.565152718575621, -5.37848051266298]","126.8414797782898","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, -1.6112711064480703, 10.616126817930434, 10.616126817930434, -10.167795463994604, -10.996983742837076, -10.996983742837076]","126.84151721000671","0","R"
"[-3.137331087688466, 0.3683021610101822, 0.5928944478805758, 6.820719214238348, 2.1145885654444743, 1.1313191935783187, 0.6918995018753749, -1.3341396811524557, 0.731772770196568]","127.14181923866272","0","L"
"[4.956790221466986, 5.258947685226627, 4.300242384457527, -5.535608664766281, -5.565152718575621, -5.565152718575621, -4.541509021784997, 5.113984831989644]","127.14188861846924","0","M"
"[-10.996983742837076, 6.232043787414218, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076]","127.14192509651184","0","R"
"[0.29262432521689746, 8.874870649587974, 1.7768863949690634, 1.187467265295917, 0.02409006917620954, -0.32144043988004756, 1.109076962269898, 0.45293113867148993]","127.44292616844177","0","L"
"[5.258947685226627, -0.2658737484278402, -5.563997364516037, -5.565152718575621, -5.565152718575621, -1.1606129422849778, 5.237624756985383, 5.258947685226627, -5.038311267405729]","127.4435784816742","0","M"
"[5.57523996066369, 10.616126817930434, 10.278153391502022, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 10.509850017823062]","127.44383645057678","0","R"
"[8.87622688320434, 1.7679352531010406, -0.48171204727026234, -1.6231718680392162, 0.7325865103663882, 0.24705487570696255, 1.8224558444789984, 7.144045308380267]","127.7689061164856","0","L"
"[-5.5649876679956805, -5.565152718575621, -5.565152718575621, 2.0740625584647274, 5.258947685226627, 5.258947685226627, -5.482462378025459, -5.565152718575621]","127.76893877983093","0","M"
"[10.616126817930434, 2.84306806225119, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.287427954145564, 10.558697739611544, 10.616126817930434, -4.247799815009187]","127.76895570755005","0","R"
"[1.2436153370135155, -0.2510839207036651, -2.5043940618932106, -0.10583711127175965, 0.12011140921500096, 5.222804767434618, 4.457617761080295, 0.7757147393668623, 0.5375601163327977]","128.06722378730774","0","L"
"[-5.565152718575621, -5.565152718575621, 3.493772873689865, 5.258947685226627, 5.258947685226627, -5.399937088055238, -5.565152718575621, -5.565152718575621]","128.06726717948914","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, -2.353453937908024, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076]","128.06728506088257","0","R"
"[-2.591592682185175, 0.6756246984789696, 0.6419901047930652, 7.678401353228909, 1.3965984889397256, 0.592351954434029, 0.30944162205984965, -0.9793689705564886]","128.3716902732849","0","L"
"[-5.3834320300611935, 4.889680850413149, 5.258947685226627, 3.5663369473170436, -5.473879747868556, -5.565152718575621, -5.565152718575621, -4.183349263314238, 5.22423594157809]","128.37172770500183","0","M"
"[-10.996983742837076, -10.996983742837076, 5.085112481907642, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076]","128.37174797058105","0","R"
"[0.580145851886725, 0.5679397493394209, 8.87622688320434, 1.2710112560641313, 0.4564573460740444, -0.223375947900611, 0.9479564086454854, 0.5375601163327977]","128.69477725028992","0","L"
"[5.258947685226627, -3.104248571663626, -5.564327465675919, -5.565152718575621, -5.565152718575621, -0.36671965277145036, 5.258947685226627, 5.258947685226627]","128.6948127746582","0","M"
"[-10.996983742837076, 9.315721251399237, 10.616126817930434, 8.925599581439878, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 10.51282048739128]","128.69483089447021","0","R"
"[1.0903609383640318, 8.766914453725152, 0.7469625866998796, 0.7399101718947706, -2.1431038282847603, 1.3154957186809724, -0.12075568105179788, 2.7162137976649245, 6.114121500111084]","128.9931938648224","0","L"
"[-5.237692367973783, -5.565152718575621, -5.565152718575621, -5.514482190533905, -0.41920573719251103, 5.258947685226627, 5.258947685226627, -5.45308337479606]","128.99323654174805","0","M"
"[10.616126817930434, 0.2821932422726222, -10.996983742837076, -10.996983742837076, -10.996983742837076, -8.379240301324456, 10.616126817930434, 10.616126817930434]","128.99325489997864","0","R"
"[1.0607950455272288, 0.18602436297044256, -3.2019830242289253, 1.1627838134780357, 0.938734020054189, 6.5586948795562225, 2.8247124869742932, 0.9414464872869232]","129.29567313194275","0","L"
"[-5.565152718575621, -5.565152718575621, -5.4662874211912955, 2.7722644878524307, 5.258947685226627, 5.258947685226627, -5.4504425655170134, -5.565152718575621, -5.565152718575621]","129.2957329750061","0","M"
"[-7.654854038647289, -10.996983742837076, -10.996983742837076, -10.996983742837076, 0.7871730688697622, 10.616126817930434, 10.616126817930434, -10.996983742837076]","129.2957742214203","0","R"
"[0.5429850507982661, -1.6617457125297421, 1.0475039560868313, 0.825624136449172, 8.330749722701489, 0.4746308765333638, 1.0485889429799249, 0.47571586342645744]","129.61872816085815","0","L"
"[-5.372373641205184, 4.90174731368145, 5.258947685226627, 3.3970758735260853, -5.535278563606401, -5.565152718575621, -5.565152718575621, -3.278541984080733]","129.61877989768982","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, 7.875373562987526, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076]","129.61881065368652","0","R"
"[0.06830328506977734, 1.0578113315712212, 1.0632362660366899, 8.87622688320434, 1.554192835161584, -0.00547582366059346, -1.2626965748073262, 0.6254440546733865, 0.651483740107635]","129.91924452781677","0","L"
"[5.258947685226627, 5.258947685226627, -5.474870051348199, -5.565152718575621, -5.565152718575621, -5.5603662517573476, -0.652422206648356, 5.258947685226627]","129.91931009292603","0","M"
"[-10.996983742837076, 10.09926511306042, 10.616126817930434, 6.560445700789483, -10.996983742837076, -10.996983742837076, -10.996983742837076, -9.404190836777591]","129.91934776306152","0","R"
"[1.944245623228765, 7.3605001935524585, 0.8926220770977072, 0.5231840399993063, -2.630709820260075, 0.8071793592665792, 1.0765273554770873, 4.53573681738304]","130.21975088119507","0","L"
"[5.258947685226627, -5.4811419733859355, -5.565152718575621, -5.565152718575621, -5.558385644798062, 2.4234941111933272, 5.258947685226627, 5.258947685226627, -5.3898690026788705]","130.2198121547699","0","M"
"[10.616126817930434, 10.616126817930434, -2.409809739053518, -10.996983742837076, -10.996983742837076, -10.996983742837076, -2.198557876280059, 10.616126817930434]","130.2198519706726","0","R"
"[4.247130303820119, 1.0743573816909002, 0.651483740107635, -3.014275090827843, 0.5107066907287289, 0.6664023098876732, 7.603537257605445, 1.9754389964052086]","130.54678297042847","0","L"
"[-5.565152718575621, -5.565152718575621, -5.4430152894196935, 4.865382629859174, 5.258947685226627, 4.158750705585398, -5.466452471771236, -5.565152718575621]","130.5468270778656","0","M"
"[10.616126817930434, -10.490770230793341, -10.996983742837076, -10.996983742837076, -10.996983742837076, 5.360706047403467, 10.616126817930434, 10.616126817930434, -10.996983742837076]","130.54685235023499","0","R"
"[0.9352078126516344, 0.48873570614358164, -0.5645643188872378, 1.1063644950371638, 0.6086267578304343, 8.87622688320434, 0.9167630354690418, 0.27282331441793767, -0.6063979248840057]","130.84568405151367","0","L"
"[-5.565152718575621, -5.183555777753318, 5.125886001240571, 5.258947685226627, 0.045409083233837064, -5.565152718575621, -5.565152718575621, -5.565152718575621]","130.845721244812","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, 9.482397599393718, 10.616126817930434, 8.419299546145753, -10.996983742837076, -10.996983742837076]","130.8457396030426","0","R"
"[0.9417177340101966, 0.9666724325513515, 0.7388251850016769, 8.73734856088835, 1.2213731057050947, 0.16893581940421698, -2.5807268104977026, 0.36965839462654937]","131.14507675170898","0","L"
"[-0.8319972376235573, 5.258947685226627, 5.258947685226627, -5.478831265266769, -5.565152718575621, -5.565152718575621, -5.560861403497169, 2.404981181247441, 5.258947685226627]","131.1451153755188","0","M"
"[-10.996983742837076, -10.996983742837076, 10.600944417915095, 10.616126817930434, -0.7046347967916161, -10.996983742837076, -10.996983742837076, -10.996983742837076]","131.14513516426086","0","R"
"[1.25744891990046, 3.333842586558507, 6.1569784823882845, 1.006274454149271, 0.4738171363635435, -3.705887823735448, 0.30727164827366227, 0.6788796591582507]","131.4697926044464","0","L"
"[5.258947685226627, -5.436743367381957, -5.565152718575621, -5.565152718575621, -5.446481351598442, 4.788520911780272, 5.258947685226627, 5.258947685226627]","131.46982717514038","0","M"
"[-9.880413834761441, 10.616126817930434, 10.616126817930434, -8.972129694662137, -10.996983742837076, -10.996983742837076, -10.996983742837076, -3.8249665233736976, 10.616126817930434]","131.46984457969666","0","R"
"[6.443143775441745, 2.9109689449752416, 0.4933469004392299, 0.38674693819277495, -1.5794367344971403, 0.8348465250404683, 0.46323851415588, 8.734093600209068, 1.6249882299359473]","131.77222347259521","0","L"
"[-5.459520347413737, -5.565152718575621, -5.565152718575621, -4.96420355701247, 4.93993023169484, 5.258947685226627, 1.7211598313712742, -5.559540998857646]","131.77228784561157","0","M"
"[10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 3.483369280289394, 10.616126817930434, 10.616126817930434]","131.77232694625854","0","R"
"[0.15103353566817113, 0.17490324731623225, 0.1702920530205841, 0.9216454764879635, 0.4995855750745186, 8.87622688320434, 1.7793276154785245, 0.8362027586568355]","132.07482147216797","0","L"
"[-5.565152718575621, -5.565152718575621, -1.7136974356653998, 5.258947685226627, 5.258947685226627, -3.2567553075285947, -5.565152718575621, -5.565152718575621, -5.565152718575621]","132.07488179206848","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 10.271882400191338, 10.616126817930434, 3.7665540457928883, -10.996983742837076]","132.07492351531982","0","R"
"[-1.5949206016517885, 0.9715548735702731, 0.41604158430630456, 1.840900621661591, 7.084371029260114, 1.0811385497727355, 0.18521062280062228, -3.0490458802277542]","132.39623308181763","0","L"
"[1.7213251253886481, 5.258947685226627, 5.258947685226627, -5.477015708887424, -5.565152718575621, -5.565152718575621, -5.539239777524971, 3.9807290488736187]","132.3962962627411","0","M"
"[-10.996983742837076, -10.996983742837076, -10.568218261607324, 10.568269252664692, 10.616126817930434, -4.247799815009187, -10.996983742837076, -10.996983742837076, -10.996983742837076]","132.39633321762085","0","R"
"[1.1077207286535309, -0.2638513199364449, 5.048935617816355, 4.0941471518939085, 0.8020256715243843, 0.31920650409769286, -2.5644280029664945, 0.5855707863521934, 0.6870170608564533]","132.6966736316681","0","L"
"[5.258947685226627, 5.258947685226627, -5.399606986895357, -5.565152718575621, -5.565152718575621, -5.436248215642135, 4.801413845135443, 5.258947685226627]","132.69674515724182","0","M"
"[-2.1573621152087914, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 0.04125515507267961]","132.69678330421448","0","R"
"[8.00498240805011, 2.0942450611989676, 0.943887707796384, 0.11468647474953253, -0.43145739071570344, 0.7133279930139752, 0.3390075148966527, 8.87622688320434]","132.9971902370453","0","L"
"[3.9048590948989603, -5.461005802633202, -5.565152718575621, -5.565152718575621, -5.263110157284611, 5.258782391209253, 5.258947685226627, -1.0475532950257747, -5.563337162196276]","132.9972562789917","0","M"
"[10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 9.060920972880941, 10.616126817930434]","132.99729752540588","0","R"
"[0.5329489220371495, -0.07681371188150349, -0.9475862958706325, 1.0621512791435963, 1.0415365281748161, 1.4530178073805975, 8.181292778177834, 0.9541950832807741]","133.32196354866028","0","L"
"[-5.565152718575621, -5.565152718575621, 0.2530183690555594, 5.258947685226627, 5.258947685226627, -5.507880167336287, -5.565152718575621, -5.565152718575621]","133.32202911376953","0","M"
"[8.58828625935996, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.946560131285844, 10.45539140907239, 10.616126817930434, 0.3194891379624763, -10.996983742837076]","133.3220670223236","0","R"
"[-0.2125100762131388, -2.5185196950869244, -0.11261827935359522, 1.1440677895721696, 3.6612373815495274, 5.657613264841914, 0.7098017856114207, -0.048604052661067584, -3.302220690545856]","133.62220573425293","0","L"
