"F","T","x","side"
"[-8.14025005939285, -6.699435473634037, -0.8970599925238868, 6.27714078079841, -5.844834665414349, -6.225955114852436, -5.038858632996099, -8.157092160508432]","5.554320812225342","0","L"
"[-5.565152718575621, -5.565152718575621, -5.565152718575621, -5.565152718575621, -5.565152718575621, -5.565152718575621, -5.565152718575621, -5.565152718575621]","5.554359674453735","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076]","5.554376602172852","0","R"
"[-3.118859105819763, 2.767208181640328, 3.599393128643187, -5.57862080907128, -4.6476872522471, -5.854885596725261, -8.912270242787748, -2.6692836647506013, 4.790708737260057]","5.85500693321228","0","L"
"[-5.565152718575621, -5.565152718575621, -5.565152718575621, -5.565152718575621, -5.565152718575621, -5.565152718575621, -5.565152718575621, -5.565152718575621]","5.855043649673462","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076]","5.855061054229736","0","R"
"[0.9479564086454854, -6.156141889260427, -4.117432713898458, -7.426362289525926, -8.258416413994109, -1.4148187784319366, 4.793421204492791, -3.647483763415285]","6.154985666275024","0","L"
"[-5.565152718575621, -5.565152718575621, -5.565152718575621, -5.565152718575621, -5.565152718575621, -5.565152718575621, -5.565152718575621, -5.565152718575621, -5.565152718575621]","6.155022621154785","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076]","6.155041933059692","0","R"
"[0.5104354440054555, 0.7504887941024341, 8.875955636481068, 0.5324064285906026, 0.10356535909532222, -2.4155655608481252, 0.8747197933616614, 1.2208306122585482]","57.39952230453491","0","L"
"[5.258947685226627, -5.448296907977787, -5.564657566835799, -5.565152718575621, -5.564822617415739, 3.686175109913181, 5.258947685226627, 5.258947685226627]","57.399585008621216","0","M"
"[-6.902784224530231, 10.610185878793997, 10.616126817930434, 3.036478636359637, -10.996983742837076, -10.996983742837076, -10.996983742837076, 1.3327493128992212, 10.616126817930434]","57.39962291717529","0","R"
"[2.6988540073754255, 5.775063096019306, 1.0914459252571258, 0.19497550483846549, -2.787993312936235, 0.6286990153526675, 0.6642323361014858, 6.6631248680164905, 2.317752361176267]","57.70214486122131","0","L"
"[-5.424859725626245, -5.565152718575621, -5.565152718575621, -5.261624702065148, 4.713312133875109, 5.258947685226627, 4.497272853167314, -5.54633695246241]","57.702192306518555","0","M"
"[10.616126817930434, -7.4478865350252415, -10.996983742837076, -10.996983742837076, -10.996983742837076, 9.233868312186106, 10.616126817930434, 10.616126817930434]","57.702219009399414","0","R"
"[0.6856608272400861, 0.4762583568730042, -1.3056167679728414, -0.6202519112855327, 0.36097849948179983, 8.87622688320434, 1.05455637089194, 0.5560048935153904]","58.004539251327515","0","L"
"[-5.565152718575621, -5.565152718575621, -2.3887543076218085, 5.14621716537757, 5.258947685226627, -1.7315228982989677, -5.565152718575621, -5.565152718575621, -5.565152718575621]","58.004602670669556","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 9.727296312684619, 10.616126817930434, 9.94017996507361, -10.996983742837076]","58.00464677810669","0","R"
"[-0.720217930810277, 0.5191153391502049, 0.8210129421535238, 0.6628761024851187, 8.51221378057141, 1.2078107695414237, 0.521014066213119, -2.892305681135968]","58.32524633407593","0","L"
"[2.0266231754783943, 5.258947685226627, 5.258947685226627, -5.477180759467365, -5.565152718575621, -5.565152718575621, -5.565152718575621, 2.7428421527598617]","58.32531213760376","0","M"
"[-10.996983742837076, -10.996983742837076, -4.910227653035167, 10.536914296111275, 10.616126817930434, -0.02968344739997027, -10.996983742837076, -10.996983742837076, -10.996983742837076]","58.32535219192505","0","R"
"[1.096057119552774, 0.5020267955839793, 3.504456775497489, 5.081213977885892, -0.04209413130250546, 0.16703709234130304, -2.5043940618932106, 0.49850058818142484, 0.062335857157762076]","58.625532388687134","0","L"
"[5.258947685226627, 5.258947685226627, -5.505899560377002, -5.565152718575621, -5.565152718575621, -5.29975138603139, 4.909681426515402, 5.258947685226627]","58.62557363510132","0","M"
"[4.897642846935632, 10.616126817930434, 10.616126817930434, -9.118457037987278, -10.996983742837076, -10.996983742837076, -10.996983742837076, 7.930822328260938]","58.62574315071106","0","R"
"[6.924877955975343, 1.8520217373158014, 1.3892748274113433, 0.3653184470541746, -0.4184183446907368, 1.4728188181795572, 0.3807795102807596, 8.87622688320434]","58.92619442939758","0","L"
"[2.385972369249433, -5.528346439248902, -5.565152718575621, -5.565152718575621, -3.50136026700033, 5.258947685226627, 5.258947685226627, -1.6697939814012421, -5.565152718575621]","58.92625951766968","0","M"
"[10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 10.160984869644516, 10.616126817930434]","58.92630052566528","0","R"
"[0.4938893938857767, 0.3105266089529433, -0.23913146184744566, 0.9381915266076423, 0.017580147817647412, 1.0084444279354585, 8.042685702585116, 0.6059142905977001]","59.25062370300293","0","L"
"[-5.565152718575621, -5.565152718575621, 0.8941938624492385, 5.258947685226627, 5.258947685226627, -5.468433078730522, -5.565152718575621, -5.565152718575621]","59.25065994262695","0","M"
"[8.926259685788372, -10.996983742837076, -10.996983742837076, -10.996983742837076, -5.983624403508112, 10.616126817930434, 10.616126817930434, 0.47725407725230173, -10.996983742837076]","59.250678062438965","0","R"
"[0.14615109464924952, -2.62772170554602, 1.4953322962112514, -0.05457148057308288, 4.181759843511224, 4.612228393346145, 0.7423513924042314, 0.19497550483846549, -2.1034433966254866]","59.551501512527466","0","L"
"[-5.55376422855973, 4.073128404585675, 5.258947685226627, 5.258947685226627, -5.496491677320397, -5.565152718575621, -5.565152718575621, -5.422714068087019]","59.55157828330994","0","M"
"[-10.996983742837076, -10.996983742837076, -5.461262153124441, 10.616126817930434, 10.616126817930434, -9.872833814724329, -10.996983742837076, -10.996983742837076]","59.55162024497986","0","R"
"[-0.15059282061187432, 0.45482986573440387, 7.421259459565705, 1.4901786084690563, 0.8633274309841777, 0.5972343954529505, -0.2527138014567859, -0.533596584577942]","59.856791496276855","0","L"
"[4.78719855964128, 5.258947685226627, 3.227814799735127, -5.538084423465388, -5.565152718575621, -5.565152718575621, -3.1011126106447575, 5.095471902043758, 5.258947685226627]","59.856850147247314","0","M"
"[-10.996983742837076, 3.354318880159014, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076]","59.85689187049866","0","R"
"[0.4211952720484996, 8.87622688320434, 1.335025482756659, 0.06504832439049629, -0.8867374144207882, 0.9767085613124681, 0.34090624195956665, 1.1660387741573168]","60.177119970321655","0","L"
"[-1.0373201590694674, -5.565152718575621, -5.565152718575621, -5.565152718575621, 2.4588670309113594, 5.258947685226627, 5.258947685226627, -5.483782782664982]","60.17719078063965","0","M"
"[10.225345043622582, 10.616126817930434, 8.004754015292152, -10.996983742837076, -10.996983742837076, -10.996983742837076, -9.909745216644184, 10.597313843998384, 10.616126817930434]","60.177228689193726","0","R"
"[7.764929057953131, 1.5362905514255378, 0.06369209077412918, -2.7578405190034996, 0.7458775998067859, 0.26332967910336785, 4.603277251478122, 4.351560292280387, 0.1534747561776319]","60.47733664512634","0","L"
"[-5.565152718575621, -5.565152718575621, -5.447141553918204, 3.6947703988166283, 5.258947685226627, 5.258947685226627, -5.41215083097083, -5.565152718575621]","60.47738575935364","0","M"
"[-1.2108483088353506, -10.996983742837076, -10.996983742837076, -10.996983742837076, -2.4272767417477357, 10.616126817930434, 10.616126817930434, -10.153294556097517]","60.4774112701416","0","R"
"[0.191449297435911, -2.1542413467644193, -0.07382999792549585, 0.0674895448999571, 7.365925128017927, 1.4787862460915724, 0.7583549490773633, 0.11251650096334515]","60.77758765220642","0","L"
"[-5.565152718575621, -5.29991643661133, 5.008196660870295, 5.258947685226627, 2.4681234958843024, -5.536268867086044, -5.565152718575621, -5.565152718575621, -2.3006172979336124]","60.77762246131897","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, 6.989513527309929, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076]","60.77764105796814","0","R"
"[-0.2584183840927088, 1.035026606816254, 0.07454195970506605, 8.87622688320434, 1.1126031696724525, -0.0903760480451746, -0.8185540695819002, 0.9468714217523916]","61.10238838195801","0","L"
"[5.219607709091619, 5.258947685226627, -3.3508341380946467, -5.565152718575621, -5.565152718575621, -5.565152718575621, 0.7703886434361253, 5.258947685226627]","61.10242295265198","0","M"
"[-10.996983742837076, -7.0926142915466315, 10.522392000444428, 10.616126817930434, 6.391458987575277, -10.996983742837076, -10.996983742837076, -10.996983742837076, -8.08263082161133]","61.10244083404541","0","R"
"[0.5633285550437728, 1.3149532252344254, 7.249017790287082, -0.37006521568148554, -0.4572638359734499, -3.3549201682300964, 0.8869258959089653, 0.46866344862134846, 4.67759885365504]","61.40327787399292","0","L"
"[5.258947685226627, -5.420568410547793, -5.565152718575621, -5.565152718575621, -5.476850658307484, 3.8549403016520176, 5.258947685226627, 5.258947685226627]","61.40334939956665","0","M"
"[10.602264626612081, 10.616126817930434, -3.1421055878563684, -10.996983742837076, -10.996983742837076, -10.996983742837076, 0.039934946375693614, 10.616126817930434]","61.40338611602783","0","R"
"[3.7892658349345827, 1.2267980401705634, 0.240273707625127, -1.9589273031821066, 0.05501219562937967, 0.5321351818673292, 8.010949835962125, 0.8117905535622275]","61.70338559150696","0","L"
"[-5.521744416051284, -5.565152718575621, -5.565152718575621, -5.223332967518965, 4.932326706895637, 5.258947685226627, 1.0027920318639452, -5.547822407681874, -5.565152718575621]","61.70344614982605","0","M"
"[10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 6.89709891852091, 10.616126817930434, 10.616126817930434]","61.70348882675171","0","R"
"[0.282045703009234, 0.2291525919709167, -0.05782644125236394, -0.0879348275357138, 0.4968731078417844, 8.87622688320434, 1.4150432661223182, 0.4282476868536086]","62.02837085723877","0","L"
"[-5.565152718575621, -2.56832933859701, 5.258947685226627, 5.258947685226627, -4.264554148644936, -5.565152718575621, -5.565152718575621, -5.565152718575621]","62.02843689918518","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, -10.992699383685663, 10.405223478586922, 10.616126817930434, 5.546525421504245, -10.996983742837076, -10.996983742837076]","62.028472900390625","0","R"
"[-1.1382823439857694, 1.1896372390821046, 0.9493126422618524, 1.4937048158716109, 6.861406222729362, 1.466308896820995, -0.1297068229198208, -3.334546658816086, 1.1226392984335694]","62.32881140708923","0","L"
"[2.7815209528253737, 5.258947685226627, 5.258947685226627, -5.472064191489211, -5.565152718575621, -5.565152718575621, -5.444335694059217, 3.643033371378572]","62.328874349594116","0","M"
"[-10.996983742837076, -5.9453947372339755, 10.56661899179346, 10.616126817930434, -3.9103241403133637, -10.996983742837076, -10.996983742837076, -10.996983742837076]","62.328911781311035","0","R"
"[0.466493474835161, 4.799931125851353, 3.4686522080253974, 0.9645024587651642, 0.18358314246098179, -2.176516383723737, 0.4803270577221056, 1.0320428928602463]","62.63061547279358","0","L"
"[5.258947685226627, 5.258947685226627, -5.534618361286639, -5.565152718575621, -5.565152718575621, -0.4551867636195274, 4.696121556068215, 5.258947685226627, 3.3291400323853786]","62.63066101074219","0","M"
"[7.913329563025873, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 9.092936033782852]","62.63068962097168","0","R"
"[7.922252157451716, 1.482854946940674, 0.7586261958006367, 0.19714547862465287, -0.02283561395009248, 1.395513502046632, 0.7030206175295852, 8.87622688320434]","62.958128929138184","0","L"
"[-5.559045847117824, -5.565152718575621, -5.565152718575621, 2.9306161564967064, 5.258782391209253, 5.258947685226627, -5.460840752053261, -5.565152718575621]","62.95832538604736","0","M"
"[10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.257767006174252, 9.970874817278533, 10.616126817930434, 6.391458987575277]","62.95836901664734","0","R"
"[0.5573611271317575, 0.9265279175068851, -1.0518986640703656, 0.7730022721341281, 0.988100923689952, 1.7861087835603597, 6.778133478684421, 1.5373755383186318, -0.33203466477533294]","63.2592134475708","0","L"
"[-5.565152718575621, -5.565152718575621, 2.9053261718384866, 5.258947685226627, 5.258947685226627, -5.460840752053261, -5.565152718575621, -5.565152718575621]","63.259249448776245","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, -8.303769667041895, 10.616126817930434, 10.616126817930434, -3.066634953573806, -10.996983742837076]","63.25926661491394","0","R"
"[-2.8051070608440036, 1.1652250339874963, 0.15401724962417873, 4.987362611633288, 3.7390851911289995, 0.588554500308201, 0.028158770025310864, -2.224326219148615]","63.555479288101196","0","L"
"[-5.46430681423201, 4.271811813469202, 5.258947685226627, 5.258947685226627, -5.532307653167472, -5.565152718575621, -5.565152718575621, -5.20286669560635, 4.861415573442199]","63.555551528930664","0","M"
"[-10.996983742837076, -10.996983742837076, 0.16568482476360888, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076]","63.55559253692627","0","R"
"[0.762694896649738, 0.20311290653666814, 8.146573197598835, 0.3088991286133028, 0.5562761402386638, 0.006730278886710517, -0.07627121843495666, -0.1429979123602185]","63.882683753967285","0","L"
"[5.258947685226627, 4.107344266182089, -5.546997154782172, -5.565152718575621, -5.565152718575621, 0.2850854084261121, 5.258947685226627, 5.258947685226627]","63.88273096084595","0","M"
"[-10.996983742837076, 8.141395615430202, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.658189803786971, 9.960313147702646]","63.88275671005249","0","R"
"[0.3333113337079108, 8.87622688320434, 0.6856608272400861, 0.1768019743791462, -1.1002517930796167, 1.1608850864151217, 1.3553689870021652, 1.821642104309178, 6.928132916654624]","64.18376517295837","0","L"
"[-5.0341850029072175, -5.565152718575621, -5.565152718575621, -5.558220594218122, 2.2871265468597914, 5.258947685226627, 5.258947685226627, -5.440539530720587]","64.18382620811462","0","M"
"[10.616126817930434, 5.240567055977743, -10.996983742837076, -10.996983742837076, -10.996983742837076, -2.0166373953893415, 10.616126817930434, 10.616126817930434]","64.18388104438782","0","R"
"[1.110975689332812, 0.10275161892550194, -2.5489441358118468, 0.7624236499264646, 0.16025592425946744, 4.927959579236409, 3.8144917801990106, -0.33393619232064053]","64.48490452766418","0","L"
"[-5.565152718575621, -5.565152718575621, -5.165730315119751, 3.642372195309076, 5.258947685226627, 5.258947685226627, -5.442685188259812, -5.565152718575621, -5.565152718575621]","64.48496580123901","0","M"
"[-2.8978971162258946, -10.996983742837076, -10.996983742837076, -10.996983742837076, 5.848853213114036, 10.616126817930434, 10.616126817930434, -10.996983742837076]","64.48500728607178","0","R"
"[0.4122441301804767, -2.0482990978115656, 0.14289613396996842, 0.4540161255645836, 8.225234747348129, 1.2414453632273283, 0.16106966442928772, 0.40926041622446896]","64.80568194389343","0","L"
"[-2.528717199411304, 5.078611912271612, 5.258947685226627, 2.3008459503018317, -5.540725232744435, -5.565152718575621, -5.565152718575621, 0.19698369716577924]","64.80575370788574","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, 8.707435094262944, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076]","64.80577182769775","0","R"
"[-0.07247376430912873, 0.6327677162017689, 0.13475873227176577, 8.87622688320434, 1.0963283662760475, 0.5370176228862509, -1.5454808854737898, 0.661791115592025, 0.48575199218757403]","65.10594606399536","0","L"
"[5.243575341610846, 5.258947685226627, -4.643840381348072, -5.565152718575621, -5.565152718575621, -5.565152718575621, 2.538208159250871, 5.258947685226627]","65.1059820652008","0","M"
"[-7.93992870526046, 10.463312661254307, 10.616126817930434, 5.039565281861626, -10.996983742837076, -10.996983742837076, -10.996983742837076, -6.105234290190493]","65.10599875450134","0","R"
"[1.7296894651194878, 6.932472864226998, 0.6946119691081091, 0.10682031977460332, -2.8137997581939813, 0.3485011502112224, 0.1941617646686452, 4.872896494411904]","65.40680241584778","0","L"
"[5.258947685226627, -5.518938556192297, -5.565152718575621, -5.565152718575621, -5.548647660581576, 4.402394087194648, 5.258947685226627, 5.258947685226627, -5.5417155362240775]","65.4068694114685","0","M"
"[10.616126817930434, 10.616126817930434, -4.972845209863493, -10.996983742837076, -10.996983742837076, -10.996983742837076, 3.748401176209331, 10.616126817930434]","65.40691018104553","0","R"
"[3.799844457142246, 1.736741879924597, 0.1041078525418691, -1.6916268596702908, 1.0333991264766134, 0.3487723969344959, 7.98518139725115, 1.172548695515879]","65.73171520233154","0","L"
"[-5.565152718575621, -5.565152718575621, -3.3750965733458917, 4.8389355870793365, 5.258947685226627, 1.2684195177839355, -5.533958158966877, -5.565152718575621]","65.73177337646484","0","M"
"[10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 9.790006225791453, 10.616126817930434, 10.616126817930434, -10.996983742837076]","65.73181128501892","0","R"
"[-0.15086406733514773, 0.41658407775285144, -0.08712108736589354, -0.6009649890402696, -0.21821465884906172, 8.87622688320434, 1.2550076993909993, -0.3483334723065412, -1.5930190741064805]","66.03692245483398","0","L"
"[-5.565152718575621, 0.8765074025902223, 5.242748871523976, 5.258947685226627, -4.502061933179232, -5.565152718575621, -5.565152718575621, -5.565152718575621]","66.03698563575745","0","M"
"[-10.996983742837076, -10.996983742837076, -6.531692808800254, 10.451100730807186, 10.616126817930434, 5.204261316810628, -10.996983742837076, -10.996983742837076]","66.0370225906372","0","R"
"[0.9569075505135084, 0.6173066529751838, 1.5476829138030217, 7.14106159442426, 1.956994219222616, 0.39379935299788393, -2.482933965310453, 1.3138682383413318]","66.33254623413086","0","L"
"[2.4674623198148065, 5.258947685226627, 5.258947685226627, -5.504084003997657, -5.565152718575621, -5.565152718575621, -5.507385015596466, 4.378426454675421, 5.258947685226627]","66.33260989189148","0","M"
"[-10.996983742837076, -5.906835504871269, 10.616126817930434, 10.616126817930434, -4.585275489705009, -10.996983742837076, -10.996983742837076, -10.996983742837076]","66.33265018463135","0","R"
"[0.01269770679872581, 5.01367354379081, 3.391618138615746, -0.1945813879288097, 0.5877407601383807, -1.9581123628055463, 0.436927581998358, 0.14533735447942925]","66.65766143798828","0","L"
"[5.258947685226627, -5.491210058762302, -5.565152718575621, -5.565152718575621, -3.8090145480093143, 4.934475529121499, 5.258947685226627, 3.143184262839648]","66.65773701667786","0","M"
"[4.143803680956634, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 9.35796792970279, 10.616126817930434]","66.65778064727783","0","R"
"[8.042685702585116, 0.573093437081616, 0.06369209077412918, 0.4173978179226716, -0.12699435568708659, 0.4865657323573943, 0.3780670430480254, 8.87622688320434, 0.48195453806174615]","66.95767521858215","0","L"
"[-5.551453520440564, -5.565152718575621, -5.565152718575621, -0.1496781401497688, 5.177788322696001, 5.258947685226627, -2.6445827065294942, -5.565152718575621]","66.95774006843567","0","M"
"[10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.798584957517852, 10.570579617884418, 10.616126817930434, 5.715512134718451]","66.95778036117554","0","R"
"[-0.27335895766298307, -1.687280510995302, 0.5896394872012948, 0.9452439414127513, 1.6407205398858054, 6.9129431001513115, -0.05321524695671577, 0.14669358809579636]","67.26230025291443","0","L"
"[-5.565152718575621, -5.565152718575621, -0.062362616093999686, 5.258947685226627, 5.258947685226627, -5.491045008182362, -5.565152718575621, -5.565152718575621, -5.522239567791106]","67.26233458518982","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, -5.579905945009691, 10.616126817930434, 10.616126817930434, -3.4041106282696294, -10.996983742837076]","67.26235508918762","0","R"
"[-2.8325433868548706, 0.20636786721594924, -0.06081015520837159, 4.59513984977992, 3.2757957877779944, 0.7784272065995965, -0.1590014690333504, -2.4212701434840485]","67.58312010765076","0","L"
"[4.368508813632982, 5.258947685226627, 5.258947685226627, -5.523725023010569, -5.565152718575621, -5.565152718575621, -4.40435198985449, 4.656285697881086]","67.58317232131958","0","M"
"[-10.996983742837076, -10.996983742837076, 3.1196517842697546, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076]","67.58320212364197","0","R"
"[1.3263455876119092, 0.47788583721264477, 8.225505994071401, 0.7919895427632676, 0.11007528045388437, 0.3745408356454709, -0.2904727055707518, -0.15005032716532749, 0.7285178095172868]","67.88375043869019","0","L"
"[5.258947685226627, 3.3970758735260853, -5.547822407681874, -5.565152718575621, -5.565152718575621, -0.6128100674626499, 5.236632992881139, 5.258947685226627]","67.88381505012512","0","M"
"[9.070822538108336, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076, -9.599623527299682, 10.225675095796829]","67.88385200500488","0","R"
"[8.87622688320434, 0.6674872967807669, 0.672640984522962, -1.663375593282863, 0.8606149637514434, 0.5622435681506791, 1.4568152615064252, 7.015203114825392]","68.18422174453735","0","L"
"[-5.4913751093422425, -5.5649876679956805, -5.565152718575621, -5.565152718575621, -0.9206293990515747, 5.258947685226627, 5.258947685226627, -5.474374899608377, -5.565152718575621]","68.18428587913513","0","M"
"[10.616126817930434, 6.898419127217895, -10.996983742837076, -10.996983742837076, -10.996983742837076, -0.701998268083055, 10.609525774445505, 10.616126817930434]","68.18432712554932","0","R"
"[0.2039266467064884, 0.27634952182049216, -3.3087402135583397, 0.4249927261743275, 0.36694592739381515, 5.170182903119574, 2.8407160436474252, 0.6292415087992144]","68.50907397270203","0","L"
"[-5.565152718575621, -5.508210268496168, 3.6061728055041735, 5.258947685226627, 5.258947685226627, -5.541385435064197, -5.565152718575621, -5.565152718575621]","68.50913500785828","0","M"
"[-3.1091489789993543, -10.996983742837076, -10.996983742837076, -10.996983742837076, 0.016171189829945858, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076]","68.50917196273804","0","R"
"[0.0723719859188787, -1.7416098694326627, 1.4847536740035876, 0.5592598541946714, 8.278941598556266, 1.2834886053347088, 0.9371065397145485, 0.021106355220201906, -0.3562112292799585]","68.81051635742188","0","L"
"[-5.160118595401776, 4.929682002617653, 5.258947685226627, 3.717580973214238, -5.5649876679956805, -5.565152718575621, -5.565152718575621, -0.1571054162470887]","68.81056332588196","0","M"
"[-10.996983742837076, -10.996983742837076, 8.324244519962761, 10.616126817930434, 10.616126817930434, -10.996983742837076, -10.996983742837076, -10.996983742837076]","68.81058931350708","0","R"
"[0.522370299829486, 0.5318639351440558, 8.87622688320434, 1.1212830648172023, 0.708716798718327, -1.0703706459390683, 0.13123252486921128, -0.2926458799082462]","69.10955262184143","0","L"
"[5.258947685226627, 5.258947685226627, -5.465792269451474, -5.565152718575621, -5.565152718575621, -5.565152718575621, 2.8486303238792106, 5.258947685226627, 5.258947685226627]","69.10962438583374","0","M"
"[-10.093313527977752, 9.943480486816075, 10.616126817930434, 5.546525421504245, -10.996983742837076, -10.996983742837076, -10.996983742837076, -9.80527276656745]","69.10967779159546","0","R"
"[1.9092547959264934, 6.483830783932758, 1.2737237232968655, 0.4662222281118876, -3.194105267255508, 0.007815265779804209, 0.7873783484676194, 5.601193946401042]","69.43467497825623","0","L"
"[-5.452258121896358, -5.565152718575621, -5.565152718575621, -5.358674443070127, 3.7159280330404982, 5.258947685226627, 5.258947685226627, -5.539569878684852]","69.43471026420593","0","M"
"[10.616126817930434, 10.616126817930434, -3.5728484656175405, -10.996983742837076, -10.996983742837076, -10.996983742837076, 0.3732876423646553, 10.616126817930434, 10.616126817930434]","69.43472719192505","0","R"
"[2.517118702782233, 1.5617877434132397, 0.6110679783398951, -1.4661600221552429, 0.04633230048463016, 0.5565473869619372, 8.320713593940372, 0.6555524409567363, 0.9674861727211718]","69.73539352416992","0","L"
"[-5.565152718575621, -5.565152718575621, -5.149555358285587, 4.914309659001873, 5.258947685226627, 2.6393680978837484, -5.560696352917229, -5.565152718575621]","69.73546314239502","0","M"
"[-10.996983742837076, -10.996983742837076, -10.996983742837076, -10.996983742837076, 9.429919303688525, 10.616126817930434, 10.616126817930434, -10.996983742837076]","69.73550152778625","0","R"
