F,T,x,side
-0.09811279622723815,7.41221809387207,0,L
-0.09648291547411732,7.41221809387207,0,L
-0.09729785585067774,7.41221809387207,0,L
-0.09729785585067774,7.41221809387207,0,L
-0.09675456226630413,7.41221809387207,0,L
-0.09811279622723815,7.41221809387207,0,L
-0.09702620905849094,7.41221809387207,0,L
-0.09784114943505134,7.41221809387207,0,L
-0.09784114943505134,7.41221809387207,0,L
-0.0046750040304797055,7.41221809387207,0,M
-0.004840298047853686,7.41221809387207,0,M
-0.004509710013105725,7.41221809387207,0,M
-0.004840298047853686,7.41221809387207,0,M
-0.004509710013105725,7.41221809387207,0,M
-0.004840298047853686,7.41221809387207,0,M
-0.004179121978357757,7.41221809387207,0,M
-0.004013827960983776,7.41221809387207,0,M
-0.1157001965167767,7.41221809387207,0,R
-0.11537063042820656,7.41221809387207,0,R
-0.11504106433963641,7.41221809387207,0,R
-0.11438193216249615,7.41221809387207,0,R
-0.11537063042820656,7.41221809387207,0,R
-0.11504106433963641,7.41221809387207,0,R
-0.11438193216249615,7.41221809387207,0,R
-0.11504106433963641,7.41221809387207,0,R
-0.09756950264286454,7.71288537979126,0,L
-0.09702620905849094,7.71288537979126,0,L
-0.09756950264286454,7.71288537979126,0,L
-0.09702620905849094,7.71288537979126,0,L
-0.09729785585067774,7.71288537979126,0,L
-0.09702620905849094,7.71288537979126,0,L
-0.09784114943505134,7.71288537979126,0,L
-0.09702620905849094,7.71288537979126,0,L
-0.004509710013105725,7.71288537979126,0,M
-0.005170886082601654,7.71288537979126,0,M
-0.004509710013105725,7.71288537979126,0,M
-0.004509710013105725,7.71288537979126,0,M
-0.004344415995731737,7.71288537979126,0,M
-0.004840298047853686,7.71288537979126,0,M
-0.004840298047853686,7.71288537979126,0,M
-0.0046750040304797055,7.71288537979126,0,M
-0.11537063042820656,7.71288537979126,0,R
-0.11504106433963641,7.71288537979126,0,R
-0.11537063042820656,7.71288537979126,0,R
-0.11438193216249615,7.71288537979126,0,R
-0.11504106433963641,7.71288537979126,0,R
-0.11471149825106629,7.71288537979126,0,R
-0.11306366780821558,7.71288537979126,0,R
-0.11471149825106629,7.71288537979126,0,R
-0.11306366780821558,7.71288537979126,0,R
-0.09784114943505134,8.013336658477783,0,L
-0.09756950264286454,8.013336658477783,0,L
-0.09675456226630413,8.013336658477783,0,L
-0.09675456226630413,8.013336658477783,0,L
-0.09702620905849094,8.013336658477783,0,L
-0.09675456226630413,8.013336658477783,0,L
-0.09702620905849094,8.013336658477783,0,L
-0.09784114943505134,8.013336658477783,0,L
-0.004509710013105725,8.013336658477783,0,M
-0.0046750040304797055,8.013336658477783,0,M
-0.0046750040304797055,8.013336658477783,0,M
-0.004840298047853686,8.013336658477783,0,M
-0.004509710013105725,8.013336658477783,0,M
-0.004344415995731737,8.013336658477783,0,M
-0.004344415995731737,8.013336658477783,0,M
-0.0046750040304797055,8.013336658477783,0,M
-0.004179121978357757,8.013336658477783,0,M
-0.11537063042820656,8.013336658477783,0,R
-0.11537063042820656,8.013336658477783,0,R
-0.11537063042820656,8.013336658477783,0,R
-0.1157001965167767,8.013336658477783,0,R
-0.11471149825106629,8.013336658477783,0,R
-0.11438193216249615,8.013336658477783,0,R
-0.114052366073926,8.013336658477783,0,R
-0.1157001965167767,8.013336658477783,0,R
-0.09784114943505134,8.33810830116272,0,L
-0.09621126868193051,8.33810830116272,0,L
-0.09756950264286454,8.33810830116272,0,L
-0.09729785585067774,8.33810830116272,0,L
-0.09756950264286454,8.33810830116272,0,L
-0.09784114943505134,8.33810830116272,0,L
-0.09675456226630413,8.33810830116272,0,L
-0.09756950264286454,8.33810830116272,0,L
-0.09729785585067774,8.33810830116272,0,L
-0.004344415995731737,8.33810830116272,0,M
-0.004509710013105725,8.33810830116272,0,M
-0.004179121978357757,8.33810830116272,0,M
-0.004344415995731737,8.33810830116272,0,M
-0.004509710013105725,8.33810830116272,0,M
-0.0046750040304797055,8.33810830116272,0,M
-0.004509710013105725,8.33810830116272,0,M
-0.0046750040304797055,8.33810830116272,0,M
-0.11537063042820656,8.33810830116272,0,R
-0.11438193216249615,8.33810830116272,0,R
-0.11504106433963641,8.33810830116272,0,R
-0.11471149825106629,8.33810830116272,0,R
