F,T,x,side
0.8163117069699828,0.03682708740234375,0,L
0.8230928750518184,0.03682708740234375,0,L
0.8152267200768891,0.03682708740234375,0,L
0.8388251850016769,0.03682708740234375,0,L
0.8816821672788776,0.03682708740234375,0,L
0.955190029285975,0.03682708740234375,0,L
0.9657686514936386,0.03682708740234375,0,L
0.97065109251256,0.03682708740234375,0,L
0.9728210662987473,0.03682708740234375,0,L
-0.004509710013105725,0.03682708740234375,0,M
-0.003022063856739879,0.03682708740234375,0,M
-0.003683239926235808,0.03682708740234375,0,M
-0.004013827960983776,0.03682708740234375,0,M
-0.0038485339436097887,0.03682708740234375,0,M
-0.003352651891487847,0.03682708740234375,0,M
-0.0038485339436097887,0.03682708740234375,0,M
-0.003683239926235808,0.03682708740234375,0,M
0.028053068102819732,0.03682708740234375,0,R
0.02640280723158725,0.03682708740234375,0,R
0.028713172451312732,0.03682708740234375,0,R
0.028713172451312732,0.03682708740234375,0,R
0.028053068102819732,0.03682708740234375,0,R
0.02838312027706623,0.03682708740234375,0,R
0.030363433322545215,0.03682708740234375,0,R
0.028713172451312732,0.03682708740234375,0,R
0.9730923130220208,0.33724045753479004,0,L
0.978246000764216,0.33724045753479004,0,L
0.9294215905749998,0.33724045753479004,0,L
0.8727310254108547,0.33724045753479004,0,L
0.8344852374293021,0.33724045753479004,0,L
0.8049193445924991,0.33724045753479004,0,L
0.8534725080584417,0.33724045753479004,0,L
0.8461488465300593,0.33724045753479004,0,L
-0.0035179459088618276,0.33724045753479004,0,M
-0.0035179459088618276,0.33724045753479004,0,M
-0.0038485339436097887,0.33724045753479004,0,M
-0.003683239926235808,0.33724045753479004,0,M
-0.003683239926235808,0.33724045753479004,0,M
-0.003683239926235808,0.33724045753479004,0,M
-0.003352651891487847,0.33724045753479004,0,M
-0.004179121978357757,0.33724045753479004,0,M
-0.003683239926235808,0.33724045753479004,0,M
0.028713172451312732,0.33724045753479004,0,R
0.02739296375432674,0.33724045753479004,0,R
0.027723015928573236,0.33724045753479004,0,R
0.026732859405833746,0.33724045753479004,0,R
0.02904322462555923,0.33724045753479004,0,R
0.029373276799805725,0.33724045753479004,0,R
0.029373276799805725,0.33724045753479004,0,R
0.029703328974052222,0.33724045753479004,0,R
0.8466913399766062,0.6618566513061523,0,L
0.83828269155513,0.6618566513061523,0,L
0.8450638596369656,0.6618566513061523,0,L
0.8917182960399942,0.6618566513061523,0,L
0.9310490709146404,0.6618566513061523,0,L
0.9440689136317646,0.6618566513061523,0,L
0.9006694379080171,0.6618566513061523,0,L
0.9549187825627015,0.6618566513061523,0,L
-0.004013827960983776,0.6618566513061523,0,M
-0.004013827960983776,0.6618566513061523,0,M
-0.0035179459088618276,0.6618566513061523,0,M
-0.004013827960983776,0.6618566513061523,0,M
-0.003683239926235808,0.6618566513061523,0,M
-0.0031873578741138595,0.6618566513061523,0,M
-0.004179121978357757,0.6618566513061523,0,M
-0.0038485339436097887,0.6618566513061523,0,M
0.02739296375432674,0.6618566513061523,0,R
0.028053068102819732,0.6618566513061523,0,R
0.028053068102819732,0.6618566513061523,0,R
0.02838312027706623,0.6618566513061523,0,R
0.025082598534601264,0.6618566513061523,0,R
0.028713172451312732,0.6618566513061523,0,R
0.028053068102819732,0.6618566513061523,0,R
0.027062911580080243,0.6618566513061523,0,R
0.027723015928573236,0.6618566513061523,0,R
1.0042856861984644,0.9626011848449707,0,L
1.1057319607027243,0.9626011848449707,0,L
1.0205604895948697,0.9626011848449707,0,L
0.9888246229718793,0.9626011848449707,0,L
0.9825859483365906,0.9626011848449707,0,L
1.0132368280664874,0.9626011848449707,0,L
1.0428027209032904,0.9626011848449707,0,L
1.0365640462680017,0.9626011848449707,0,L
0.9608862104747169,0.9626011848449707,0,L
-0.004013827960983776,0.9626011848449707,0,M
-0.0035179459088618276,0.9626011848449707,0,M
-0.004013827960983776,0.9626011848449707,0,M
-0.0038485339436097887,0.9626011848449707,0,M
-0.004013827960983776,0.9626011848449707,0,M
-0.004013827960983776,0.9626011848449707,0,M
-0.003683239926235808,0.9626011848449707,0,M
-0.003683239926235808,0.9626011848449707,0,M
0.02739296375432674,0.9626011848449707,0,R
0.028053068102819732,0.9626011848449707,0,R
0.028713172451312732,0.9626011848449707,0,R
0.027723015928573236,0.9626011848449707,0,R
0.030363433322545215,0.9626011848449707,0,R
0.02838312027706623,0.9626011848449707,0,R
0.027723015928573236,0.9626011848449707,0,R
0.02739296375432674,0.9626011848449707,0,R
0.962242444091084,1.2626292705535889,0,L
1.0243579437206976,1.2626292705535889,0,L
0.9581737432419826,1.2626292705535889,0,L
0.9196567085371566,1.2626292705535889,0,L
0.9324053045310076,1.2626292705535889,0,L
0.867848584391933,1.2626292705535889,0,L
0.8955157501658221,1.2626292705535889,0,L
0.8567274687377228,1.2626292705535889,0,L
-0.003352651891487847,1.2626292705535889,0,M
-0.0031873578741138595,1.2626292705535889,0,M
-0.003683239926235808,1.2626292705535889,0,M
-0.003352651891487847,1.2626292705535889,0,M
-0.0035179459088618276,1.2626292705535889,0,M
-0.003683239926235808,1.2626292705535889,0,M
-0.0046750040304797055,1.2626292705535889,0,M
-0.003683239926235808,1.2626292705535889,0,M
-0.0035179459088618276,1.2626292705535889,0,M
0.027062911580080243,1.2626292705535889,0,R
0.02739296375432674,1.2626292705535889,0,R
0.027062911580080243,1.2626292705535889,0,R
0.027723015928573236,1.2626292705535889,0,R
0.027723015928573236,1.2626292705535889,0,R
0.028053068102819732,1.2626292705535889,0,R
0.027723015928573236,1.2626292705535889,0,R
0.02739296375432674,1.2626292705535889,0,R
0.8643223769893785,1.5878677368164062,0,L
0.8456063530835124,1.5878677368164062,0,L
0.8214653947121778,1.5878677368164062,0,L
0.8255340955612792,1.5878677368164062,0,L
