F,T,x,side
-1.0806592435669111,68.81526255607605,0,L
-1.1205913220183714,68.81526255607605,0,L
-1.150200822366733,68.81526255607605,0,L
-1.1311855469136567,68.81526255607605,0,L
-1.1618816344307656,68.81526255607605,0,L
-1.2164826396603134,68.81526255607605,0,L
-1.2689104705523668,68.81526255607605,0,L
-1.2944452690179264,68.81526255607605,0,L
-0.003683239926235808,68.81526255607605,0,M
-0.003352651891487847,68.81526255607605,0,M
-0.004013827960983776,68.81526255607605,0,M
-0.003683239926235808,68.81526255607605,0,M
-0.0038485339436097887,68.81526255607605,0,M
-0.0038485339436097887,68.81526255607605,0,M
-0.0035179459088618276,68.81526255607605,0,M
-0.003352651891487847,68.81526255607605,0,M
-0.11306366780821558,68.81526255607605,0,R
-0.11372279998535587,68.81526255607605,0,R
-0.11438193216249615,68.81526255607605,0,R
-0.11438193216249615,68.81526255607605,0,R
-0.11471149825106629,68.81526255607605,0,R
-0.114052366073926,68.81526255607605,0,R
-0.11471149825106629,68.81526255607605,0,R
-0.114052366073926,68.81526255607605,0,R
-0.11306366780821558,68.81526255607605,0,R
-1.2778748146945313,69.11578416824341,0,L
-1.2705403513054876,69.11578416824341,0,L
-1.309114195796014,69.11578416824341,0,L
-1.3175352463538048,69.11578416824341,0,L
-1.2974333837319814,69.11578416824341,0,L
-1.200455478921292,69.11578416824341,0,L
-1.193664309116622,69.11578416824341,0,L
-1.2545131905664662,69.11578416824341,0,L
-0.003683239926235808,69.11578416824341,0,M
-0.0038485339436097887,69.11578416824341,0,M
-0.003683239926235808,69.11578416824341,0,M
-0.003352651891487847,69.11578416824341,0,M
-0.003683239926235808,69.11578416824341,0,M
-0.004013827960983776,69.11578416824341,0,M
-0.003352651891487847,69.11578416824341,0,M
-0.0038485339436097887,69.11578416824341,0,M
-0.003683239926235808,69.11578416824341,0,M
-0.11339323389678573,69.11578416824341,0,R
-0.11537063042820656,69.11578416824341,0,R
-0.11438193216249615,69.11578416824341,0,R
-0.114052366073926,69.11578416824341,0,R
-0.11207496954250516,69.11578416824341,0,R
-0.11339323389678573,69.11578416824341,0,R
-0.11471149825106629,69.11578416824341,0,R
-0.11438193216249615,69.11578416824341,0,R
-1.237942736243071,69.44019317626953,0,L
-1.1735624464947982,69.44019317626953,0,L
-1.178180441961974,69.44019317626953,0,L
-1.2596744796180155,69.44019317626953,0,L
-1.2175692268290605,69.44019317626953,0,L
-1.2496235483071036,69.44019317626953,0,L
-1.2433756720868072,69.44019317626953,0,L
-1.1982823045837976,69.44019317626953,0,L
-1.217297580036874,69.44019317626953,0,L
-0.0038485339436097887,69.44019317626953,0,M
-0.004179121978357757,69.44019317626953,0,M
-0.003683239926235808,69.44019317626953,0,M
-0.003683239926235808,69.44019317626953,0,M
-0.0038485339436097887,69.44019317626953,0,M
-0.0038485339436097887,69.44019317626953,0,M
-0.0038485339436097887,69.44019317626953,0,M
-0.0035179459088618276,69.44019317626953,0,M
-0.114052366073926,69.44019317626953,0,R
-0.11537063042820656,69.44019317626953,0,R
-0.11372279998535587,69.44019317626953,0,R
-0.11372279998535587,69.44019317626953,0,R
-0.11537063042820656,69.44019317626953,0,R
-0.114052366073926,69.44019317626953,0,R
-0.114052366073926,69.44019317626953,0,R
-0.11339323389678573,69.44019317626953,0,R
-1.259946126410202,69.74093317985535,0,L
-1.2890123331741903,69.74093317985535,0,L
-1.2920004478882452,69.74093317985535,0,L
-1.260217773202389,69.74093317985535,0,L
-1.2892839799663771,69.74093317985535,0,L
-1.2871108056288827,69.74093317985535,0,L
-1.3237831225741012,69.74093317985535,0,L
-1.3485029806631006,69.74093317985535,0,L
-0.003683239926235808,69.74093317985535,0,M
-0.003683239926235808,69.74093317985535,0,M
-0.004344415995731737,69.74093317985535,0,M
-0.003022063856739879,69.74093317985535,0,M
-0.003022063856739879,69.74093317985535,0,M
-0.003352651891487847,69.74093317985535,0,M
-0.0038485339436097887,69.74093317985535,0,M
-0.0035179459088618276,69.74093317985535,0,M
-0.1124045356310753,69.74093317985535,0,R
-0.11306366780821558,69.74093317985535,0,R
-0.11438193216249615,69.74093317985535,0,R
-0.11471149825106629,69.74093317985535,0,R
-0.114052366073926,69.74093317985535,0,R
-0.11471149825106629,69.74093317985535,0,R
-0.114052366073926,69.74093317985535,0,R
-0.11504106433963641,69.74093317985535,0,R
-0.11537063042820656,69.74093317985535,0,R
-1.3275861776647166,70.04129433631897,0,L
-1.2534266033977188,70.04129433631897,0,L
-1.253154956605532,70.04129433631897,0,L
-1.286567512044509,70.04129433631897,0,L
-1.2944452690179264,70.04129433631897,0,L
-1.3354639346381338,70.04129433631897,0,L
-1.3207950078600466,70.04129433631897,0,L
-1.2564147181117737,70.04129433631897,0,L
-0.004013827960983776,70.04129433631897,0,M
-0.0031873578741138595,70.04129433631897,0,M
-0.0038485339436097887,70.04129433631897,0,M
-0.003352651891487847,70.04129433631897,0,M
-0.0035179459088618276,70.04129433631897,0,M
-0.0031873578741138595,70.04129433631897,0,M
-0.003352651891487847,70.04129433631897,0,M
-0.0035179459088618276,70.04129433631897,0,M
-0.0035179459088618276,70.04129433631897,0,M
-0.11537063042820656,70.04129433631897,0,R
-0.1157001965167767,70.04129433631897,0,R
-0.11438193216249615,70.04129433631897,0,R
-0.11471149825106629,70.04129433631897,0,R
-0.11602976260534684,70.04129433631897,0,R
-0.11504106433963641,70.04129433631897,0,R
-0.11306366780821558,70.04129433631897,0,R
-0.1124045356310753,70.04129433631897,0,R
-1.2300649792696536,70.36616039276123,0,L
-1.228163451724346,70.36616039276123,0,L
-1.1575352857557768,70.36616039276123,0,L
-1.1091821567465256,70.36616039276123,0,L
-1.1586218729245241,70.36616039276123,0,L
-1.173834093286985,70.36616039276123,0,L
-1.105650748448097,70.36616039276123,0,L
-1.1537322306651616,70.36616039276123,0,L
-1.201813712882226,70.36616039276123,0,L
-0.003022063856739879,70.36616039276123,0,M
-0.0035179459088618276,70.36616039276123,0,M
-0.003352651891487847,70.36616039276123,0,M
-0.0031873578741138595,70.36616039276123,0,M
-0.003683239926235808,70.36616039276123,0,M
-0.003683239926235808,70.36616039276123,0,M
-0.003352651891487847,70.36616039276123,0,M
-0.003352651891487847,70.36616039276123,0,M
-0.11339323389678573,70.36616039276123,0,R
-0.114052366073926,70.36616039276123,0,R
-0.11339323389678573,70.36616039276123,0,R
-0.11273410171964544,70.36616039276123,0,R
-0.11207496954250516,70.36616039276123,0,R
-0.11306366780821558,70.36616039276123,0,R
-0.11306366780821558,70.36616039276123,0,R
-0.11273410171964544,70.36616039276123,0,R
-1.1110836842918332,70.66663146018982,0,L
-1.1341736616277116,70.66663146018982,0,L
-1.1675862170666886,70.66663146018982,0,L
-1.1817118502604025,70.66663146018982,0,L
-1.1846999649744572,70.66663146018982,0,L
-1.2316948600227744,70.66663146018982,0,L
-1.173834093286985,70.66663146018982,0,L
-1.1064656888246576,70.66663146018982,0,L
-0.003683239926235808,70.66663146018982,0,M
-0.003683239926235808,70.66663146018982,0,M
-0.003352651891487847,70.66663146018982,0,M
-0.003022063856739879,70.66663146018982,0,M
-0.003683239926235808,70.66663146018982,0,M
-0.0038485339436097887,70.66663146018982,0,M
-0.003022063856739879,70.66663146018982,0,M
-0.003683239926235808,70.66663146018982,0,M
-0.11372279998535587,70.66663146018982,0,R
-0.11504106433963641,70.66663146018982,0,R
-0.11438193216249615,70.66663146018982,0,R
-0.11438193216249615,70.66663146018982,0,R
-0.11471149825106629,70.66663146018982,0,R
-0.11471149825106629,70.66663146018982,0,R
-0.11504106433963641,70.66663146018982,0,R
-0.11438193216249615,70.66663146018982,0,R
-0.11537063042820656,70.66663146018982,0,R
-1.1230361431480527,70.96730971336365,0,L
-1.0964147575137457,70.96730971336365,0,L
-1.079301009605977,70.96730971336365,0,L
-1.0651753764122631,70.96730971336365,0,L
-1.118418147680877,70.96730971336365,0,L
-1.13770506992614,70.96730971336365,0,L
-1.1173315605121297,70.96730971336365,0,L
-1.140421537848008,70.96730971336365,0,L
-0.004013827960983776,70.96730971336365,0,M
-0.003352651891487847,70.96730971336365,0,M
-0.0035179459088618276,70.96730971336365,0,M
-0.004179121978357757,70.96730971336365,0,M
-0.003683239926235808,70.96730971336365,0,M
-0.0038485339436097887,70.96730971336365,0,M
-0.003683239926235808,70.96730971336365,0,M
-0.0038485339436097887,70.96730971336365,0,M
-0.003352651891487847,70.96730971336365,0,M
-0.11438193216249615,70.96730971336365,0,R
-0.11504106433963641,70.96730971336365,0,R
-0.114052366073926,70.96730971336365,0,R
-0.11207496954250516,70.96730971336365,0,R
-0.11537063042820656,70.96730971336365,0,R
-0.11207496954250516,70.96730971336365,0,R
-0.11339323389678573,70.96730971336365,0,R
-0.11273410171964544,70.96730971336365,0,R
-1.1415081250167554,71.29212164878845,0,L
-1.1632398683916998,71.29212164878845,0,L
-1.0966864043059326,71.29212164878845,0,L
-1.116788266927756,71.29212164878845,0,L
-1.1216779091871185,71.29212164878845,0,L
-1.115701679759009,71.29212164878845,0,L
-1.0801159499825375,71.29212164878845,0,L
-1.1493858819901726,71.29212164878845,0,L
-1.1151583861746353,71.29212164878845,0,L
-0.003352651891487847,71.29212164878845,0,M
-0.003683239926235808,71.29212164878845,0,M
-0.004013827960983776,71.29212164878845,0,M
-0.003352651891487847,71.29212164878845,0,M
-0.003683239926235808,71.29212164878845,0,M
-0.0035179459088618276,71.29212164878845,0,M
-0.004013827960983776,71.29212164878845,0,M
-0.0035179459088618276,71.29212164878845,0,M
-0.11471149825106629,71.29212164878845,0,R
-0.11372279998535587,71.29212164878845,0,R
-0.11438193216249615,71.29212164878845,0,R
-0.11504106433963641,71.29212164878845,0,R
-0.11602976260534684,71.29212164878845,0,R
-0.11438193216249615,71.29212164878845,0,R
-0.11339323389678573,71.29212164878845,0,R
-0.11537063042820656,71.29212164878845,0,R
-0.8991991863861255,71.59274768829346,0,L
-1.0635454956591424,71.59274768829346,0,L
-1.2194707543743684,71.59274768829346,0,L
-1.0822891243200319,71.59274768829346,0,L
-1.0048697885467925,71.59274768829346,0,L
-1.0928833492153172,71.59274768829346,0,L
-0.9806932240421669,71.59274768829346,0,L
-0.9231041040985642,71.59274768829346,0,L
-0.0038485339436097887,71.59274768829346,0,M
-0.0035179459088618276,71.59274768829346,0,M
-0.003352651891487847,71.59274768829346,0,M
-0.0035179459088618276,71.59274768829346,0,M
-0.004013827960983776,71.59274768829346,0,M
-0.0028567698393658983,71.59274768829346,0,M
-0.003683239926235808,71.59274768829346,0,M
-0.003683239926235808,71.59274768829346,0,M
-0.11504106433963641,71.59274768829346,0,R
-0.1157001965167767,71.59274768829346,0,R
-0.11372279998535587,71.59274768829346,0,R
-0.114052366073926,71.59274768829346,0,R
-0.114052366073926,71.59274768829346,0,R
-0.11339323389678573,71.59274768829346,0,R
-0.11339323389678573,71.59274768829346,0,R
-0.114052366073926,71.59274768829346,0,R
-0.11504106433963641,71.59274768829346,0,R
-1.0062280225077265,71.89299488067627,0,L
-1.0529512707638569,71.89299488067627,0,L
-0.9969920315733751,71.89299488067627,0,L
-1.0706083122559993,71.89299488067627,0,L
-1.0670769039575707,71.89299488067627,0,L
